,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,African American,Hispanic,Two or more races,American Indian or Alaska native,Asian,Hawaiian or other Pacific Islander,Other race,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/camuy-municipio-pr/,D,unavailable,C minus,D minus,D,D minus,D,A+,B,unavailable,C+,D,"Camuy Municipio is a County in Puerto Rico with a population of 31,598. In Camuy Municipio, most residents own their homes. Many young professionals live in Camuy Municipio.",31598,94400,455,17000,-0.565977011494253,-0.571563088512241,-0.729484588577885,0.28,0.72,,,,,,,,,,,,,,,0.09,0.1,0.1,0.12,0.13,0.14,0.13,0.19,0.05,-0.583333333333333,0.16,-0.2,0.26,-0.103448275862069,0.25,-0.074074074074074,0.29,1.41666666666667,3,1,0,0,1,0,0,0.048,,,0.01,0,0.99,0,0,0,0,0,0.52,0.48,0.65,0.18,0.12,0.04,0.01,,,,
0,https://www.niche.com/places-to-live/c/barranquitas-municipio-pr/,D,unavailable,C minus,D,D+,D minus,D minus,A+,B,unavailable,C+,C minus,"Barranquitas Municipio is a County in Puerto Rico with a population of 28,393. In Barranquitas Municipio, most residents own their homes. Many families live in Barranquitas Municipio.",28393,98900,409,17036,-0.545287356321839,-0.614877589453861,-0.72891173241252,0.26,0.74,,,,,,,,,,,,,,,0.12,0.11,0.11,0.14,0.12,0.13,0.13,0.15,0.05,-0.583333333333333,0.15,-0.25,0.23,-0.206896551724138,0.3,0.111111111111111,0.27,1.25,,,,,,,,0.068,,,0,0,1,0,0,0,0,0,0.51,0.49,0.64,0.23,0.1,0.03,0.01,,,,
0,https://www.niche.com/places-to-live/c/mora-county-nm/,D minus,C,C minus,C minus,D minus,C+,C+,C,C+,B,B+,D minus,"Mora County is located in New Mexico with a population of 4,536. In Mora County, most residents own their homes. Many retirees live in Mora County and residents tend to be liberal.",4536,112300,703,28446,-0.48367816091954,-0.33804143126177,-0.5473481533345,0.14,0.86,,,,,,,,,,,,,,,0.07,0.05,0.11,0.1,0.05,0.12,0.2,0.3,0.05,-0.583333333333333,0.06,-0.7,0.44,0.517241379310345,0.34,0.259259259259259,0.11,-0.083333333333333,,,,,,,,0.036,0.2,0.003,0.16,0,0.81,0,0,0,0,0.03,0.51,0.49,0.45,0.17,0.22,0.12,0.04,0.53,0.31,0.1,0.06
0,https://www.niche.com/places-to-live/c/mayaguez-municipio-pr/,D minus,unavailable,D minus,D,D minus,D minus,D minus,A+,B minus,unavailable,C,B+,"Mayagüez Municipio is a County in Puerto Rico with a population of 75,232. In Mayagüez Municipio, most residents own their homes. Many young professionals and retirees live in Mayagüez Municipio.",75232,96700,418,14236,-0.555402298850575,-0.606403013182674,-0.773467211940869,0.43,0.57,,,,,,,,,,,,,,,0.09,0.09,0.15,0.11,0.1,0.11,0.12,0.23,0.09,-0.25,0.18,-0.1,0.18,-0.379310344827586,0.28,0.037037037037037,0.28,1.33333333333333,4.22,9,4,3,2,0,0,0.104,,,0.01,0,0.99,0,0,0,0,0,0.52,0.48,0.69,0.16,0.09,0.05,0.02,,,,
0,https://www.niche.com/places-to-live/c/aguas-buenas-municipio-pr/,D minus,unavailable,C minus,D minus,D,D,D minus,A+,B,unavailable,C+,C,"Aguas Buenas Municipio is a County in Puerto Rico with a population of 25,748. In Aguas Buenas Municipio, most residents own their homes.",25748,116200,449,19279,-0.465747126436782,-0.577212806026365,-0.693219610776061,0.34,0.66,,,,,,,,,,,,,,,0.09,0.11,0.1,0.12,0.13,0.13,0.13,0.19,0.03,-0.75,0.15,-0.25,0.23,-0.206896551724138,0.3,0.111111111111111,0.29,1.41666666666667,,,,,,,,0.054,,,0,0,1,0,0,0,0,0,0.52,0.48,0.6,0.22,0.14,0.03,0.01,,,,
0,https://www.niche.com/places-to-live/c/cidra-municipio-pr/,D minus,unavailable,D+,D,D,D,D minus,A+,B minus,unavailable,C+,C,"Cidra Municipio is a County in Puerto Rico with a population of 39,607. In Cidra Municipio, most residents own their homes. Many young professionals live in Cidra Municipio.",39607,117100,510,19726,-0.461609195402299,-0.519774011299435,-0.686106646722785,0.34,0.66,,,,,,,,,,,,,,,0.1,0.1,0.1,0.13,0.13,0.14,0.14,0.17,0.08,-0.333333333333333,0.16,-0.2,0.21,-0.275862068965517,0.31,0.148148148148148,0.24,1,3,1,0,0,1,0,0,0.065,,,0,0,0.99,0,0,0,0,0,0.52,0.48,0.6,0.2,0.13,0.06,0.01,,,,
0,https://www.niche.com/places-to-live/c/ciales-municipio-pr/,D minus,unavailable,C minus,D minus,D,D minus,D minus,A+,B+,unavailable,C+,D+,"Ciales Municipio is a County in Puerto Rico with a population of 16,513. In Ciales Municipio, most residents own their homes. Many families live in Ciales Municipio.",16513,88600,378,16867,-0.59264367816092,-0.64406779661017,-0.731600973855481,0.3,0.7,,,,,,,,,,,,,,,0.11,0.1,0.09,0.13,0.11,0.13,0.15,0.19,0.03,-0.75,0.13,-0.35,0.22,-0.241379310344827,0.29,0.074074074074074,0.33,1.75,4,1,0,1,0,0,0,0.066,,,0.01,0,0.99,0,0,0,0,0,0.51,0.49,0.68,0.17,0.12,0.03,0,,,,
0,https://www.niche.com/places-to-live/c/vega-alta-municipio-pr/,D minus,unavailable,D+,D,D+,D+,D minus,A+,B minus,unavailable,C+,C,"Vega Alta Municipio is a County in Puerto Rico with a population of 37,106. In Vega Alta Municipio, most residents own their homes. Many families live in Vega Alta Municipio.",37106,114300,521,20048,-0.47448275862069,-0.509416195856874,-0.680982766577025,0.31,0.69,,,,,,,,,,,,,,,0.1,0.11,0.1,0.13,0.13,0.13,0.12,0.18,0.07,-0.416666666666667,0.15,-0.25,0.23,-0.206896551724138,0.28,0.037037037037037,0.27,1.25,4,1,0,1,0,0,0,0.094,,,0.01,0,0.98,0,0,0,0,0,0.52,0.48,0.59,0.18,0.12,0.09,0.02,,,,
0,https://www.niche.com/places-to-live/c/lares-municipio-pr/,D minus,unavailable,C minus,D minus,D,D minus,D minus,A+,B+,unavailable,C+,D minus,"Lares Municipio is a County in Puerto Rico with a population of 25,696. In Lares Municipio, most residents own their homes.",25696,86000,420,16532,-0.604597701149425,-0.604519774011299,-0.736931718727623,0.37,0.63,,,,,,,,,,,,,,,0.09,0.1,0.09,0.13,0.12,0.13,0.14,0.2,0.04,-0.666666666666667,0.15,-0.25,0.22,-0.241379310344827,0.24,-0.111111111111111,0.35,1.91666666666667,,,,,,,,0.076,,,0,0,0.99,0,0,0,0,0,0.51,0.49,0.66,0.2,0.1,0.03,0.01,,,,
0,https://www.niche.com/places-to-live/c/quebradillas-municipio-pr/,D minus,unavailable,D+,D minus,D,D minus,D+,A+,B,unavailable,C+,C minus,"Quebradillas Municipio is a County in Puerto Rico with a population of 23,629. In Quebradillas Municipio, most residents own their homes. Many families live in Quebradillas Municipio.",23629,102700,457,17473,-0.527816091954023,-0.569679849340866,-0.721957895071846,0.31,0.69,,,,,,,,,,,,,,,0.08,0.11,0.09,0.12,0.13,0.13,0.13,0.2,0.04,-0.666666666666667,0.14,-0.3,0.23,-0.206896551724138,0.32,0.185185185185185,0.26,1.16666666666667,4.33,3,2,0,1,0,0,0.031,,,0.01,0,0.98,0,0,0,0,0,0.52,0.48,0.66,0.2,0.11,0.03,0,,,,
0,https://www.niche.com/places-to-live/c/manati-municipio-pr/,D minus,unavailable,D+,D minus,D,D,D minus,A+,B minus,unavailable,C+,B minus,"Manatí Municipio is a County in Puerto Rico with a population of 38,836. In Manatí Municipio, most residents own their homes. Many young professionals live in Manatí Municipio.",38836,106100,532,18502,-0.512183908045977,-0.499058380414313,-0.705583756345178,0.27,0.73,,,,,,,,,,,,,,,0.1,0.1,0.1,0.12,0.12,0.12,0.13,0.21,0.05,-0.583333333333333,0.17,-0.15,0.21,-0.275862068965517,0.29,0.074074074074074,0.27,1.25,,,,,,,,0.075,,,0.01,0,0.98,0,0,0,0,0,0.53,0.47,0.61,0.19,0.13,0.06,0.01,,,,
0,https://www.niche.com/places-to-live/c/ceiba-municipio-pr/,D minus,unavailable,C minus,D minus,D,D,D minus,A+,B,unavailable,C minus,C+,"Ceiba Municipio is a County in Puerto Rico with a population of 11,515. In Ceiba Municipio, most residents own their homes. Many retirees live in Ceiba Municipio.",11515,92000,489,18309,-0.577011494252874,-0.53954802259887,-0.708654901898382,0.28,0.72,,,,,,,,,,,,,,,0.09,0.1,0.1,0.12,0.12,0.13,0.11,0.23,0.04,-0.666666666666667,0.14,-0.3,0.23,-0.206896551724138,0.32,0.185185185185185,0.27,1.25,5,1,1,0,0,0,0,0.053,,,0.01,0,0.98,0,0,0,0,0,0.53,0.47,0.61,0.27,0.07,0.05,0,,,,
0,https://www.niche.com/places-to-live/c/lane-county-ks/,B,B minus,A,C,B minus,C+,B minus,C+,A,C,C minus,B+,"Lane County is located in Kansas with a population of 1,564. In Lane County, most residents own their homes. Many retirees live in Lane County and residents tend to be conservative.",1564,90800,503,52125,-0.582528735632184,-0.526365348399247,-0.170552010566014,0.24,0.76,,,,,,,,,,,,,,,0.14,0.11,0.07,0.1,0.14,0.13,0.13,0.18,0.07,-0.416666666666667,0.16,-0.2,0.39,0.344827586206897,0.32,0.185185185185185,0.06,-0.5,,,,,,,,0.019,0.123,0.006,0.91,0,0.07,0,0.01,0.01,0,0,0.49,0.51,0.28,0.19,0.25,0.25,0.03,0.22,0.34,0.3,0.15
0,https://www.niche.com/places-to-live/c/terrell-county-tx/,B,B,A,D minus,C+,B+,C,A,A,C+,C minus,B minus,"Terrell County is located in Texas with a population of 896. In Terrell County, most residents own their homes. Many retirees live in Terrell County and residents tend to be conservative.",896,76400,685,43208,-0.648735632183908,-0.354990583804143,-0.312445300192543,0.07,0.93,,,,,,,,,,,,,,,0.1,0.05,0.01,0.08,0.14,0.11,0.18,0.33,0.07,-0.416666666666667,0.11,-0.45,0.41,0.413793103448276,0.27,0,0.14,0.166666666666667,,,,,,,,0.004,0.094,0.012,0.39,0.01,0.57,0.02,0,0,0,0,0.53,0.47,0.32,0.27,0.13,0.26,0.02,0.32,0.32,0.22,0.14
0,https://www.niche.com/places-to-live/c/nuckolls-county-ne/,B,B minus,B+,B,C+,C,B+,unavailable,A,B minus,C minus,B,"Nuckolls County is located in Nebraska with a population of 4,244. In Nuckolls County, most residents own their homes. Many retirees live in Nuckolls County and residents tend to be conservative.",4244,68300,495,43388,-0.685977011494253,-0.533898305084746,-0.309581019365721,0.24,0.76,54.4,-0.80756986204457,0,-1,108.8,1.67321867321867,0,-1,326.3,-0.34753049390122,1740.1,-0.14817897004112,163.1,-0.425704225352113,0.11,0.1,0.07,0.09,0.1,0.1,0.17,0.27,0.07,-0.416666666666667,0.14,-0.3,0.37,0.275862068965517,0.34,0.259259259259259,0.08,-0.333333333333333,3.33,6,1,0,5,0,0,0.012,0.109,0.018,0.95,0,0.03,0,0,0.02,0,0,0.5,0.5,0.26,0.25,0.2,0.23,0.05,0.28,0.37,0.24,0.1
0,https://www.niche.com/places-to-live/c/sully-county-sd/,B,C+,B+,B minus,C+,C,A,unavailable,A,C+,C minus,A minus,"Sully County is located in South Dakota with a population of 1,305. In Sully County, most residents own their homes. Many young professionals and retirees live in Sully County and residents tend to be conservative.",1305,144100,582,62153,-0.337471264367816,-0.451977401129944,-0.010979743169486,0.14,0.86,,,,,,,,,,,,,,,0.12,0.11,0.07,0.07,0.1,0.14,0.15,0.25,0.04,-0.666666666666667,0.21,0.05,0.37,0.275862068965517,0.34,0.259259259259259,0.04,-0.666666666666667,,,,,,,,0.003,0.08,0,0.96,0,0.01,0.02,0.01,0,0,0,0.49,0.51,0.19,0.14,0.3,0.27,0.1,0.22,0.26,0.33,0.19
0,https://www.niche.com/places-to-live/c/franklin-county-ne/,B,B+,A,B,C+,C,B+,B minus,A,C,C minus,B,"Franklin County is located in Nebraska with a population of 2,987. In Franklin County, most residents own their homes. Many retirees live in Franklin County and residents tend to be conservative.",2987,71300,473,49282,-0.672183908045977,-0.554613935969868,-0.215791734958548,0.19,0.81,,,,,,,,,,,,,,,0.1,0.08,0.06,0.09,0.1,0.12,0.18,0.27,0.05,-0.583333333333333,0.13,-0.35,0.4,0.379310344827586,0.35,0.296296296296296,0.08,-0.333333333333333,,,,,,,,0.005,0.146,0.002,0.96,0.01,0.02,0.01,0,0,0,0,0.51,0.49,0.22,0.24,0.3,0.19,0.05,0.29,0.34,0.27,0.1
0,https://www.niche.com/places-to-live/c/mcintosh-county-nd/,B,B,A,B,C+,C,A,C,A,C+,C minus,A,"McIntosh County is located in North Dakota with a population of 2,597. In McIntosh County, most residents own their homes. Many retirees live in McIntosh County and residents tend to be conservative.",2597,77100,545,52587,-0.64551724137931,-0.486817325800377,-0.163200356443836,0.27,0.73,105.8,-0.625751680226388,0,-1,0,-1,0,-1,105.8,-0.788442311537693,105.8,-0.948208341492069,0,-1,0.09,0.09,0.06,0.1,0.08,0.11,0.17,0.31,0.06,-0.5,0.1,-0.5,0.33,0.137931034482759,0.33,0.222222222222222,0.18,0.5,,,,,,,,0.002,0.097,0.012,0.95,0.01,0.03,0.01,0.01,0.01,0,0,0.5,0.5,0.24,0.19,0.28,0.23,0.06,0.25,0.31,0.33,0.11
0,https://www.niche.com/places-to-live/c/billings-county-nd/,B,C,A,B minus,C+,C minus,A minus,unavailable,A minus,C,C+,B+,"Billings County is located in North Dakota with a population of 922. In Billings County, most residents own their homes. Many young professionals live in Billings County and residents tend to be conservative.",922,199400,870,75208,-0.083218390804598,-0.180790960451977,0.196760180131439,0.21,0.79,735.3,1.60099044923948,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0.15,0.06,0.02,0.13,0.15,0.09,0.19,0.21,0.09,-0.25,0.18,-0.1,0.3,0.03448275862069,0.33,0.222222222222222,0.1,-0.166666666666667,,,,,,,,0.023,0.091,0.011,0.97,0,0.03,0,0,0,0,0,0.44,0.56,0.13,0.12,0.25,0.32,0.18,0.23,0.22,0.29,0.26
0,https://www.niche.com/places-to-live/c/sutton-county-tx/,B,B+,B,C,B,B+,C minus,A minus,A minus,B minus,C minus,B,"Sutton County is located in Texas with a population of 3,824. In Sutton County, most residents own their homes. Many families and young professionals live in Sutton County and residents tend to be conservative.",3824,91800,635,54306,-0.577931034482759,-0.402071563088512,-0.135846474547682,0.31,0.69,0,-1,0,-1,142.2,2.49385749385749,0,-1,177.8,-0.644471105778844,817.9,-0.599618171137654,0,-1,0.15,0.11,0.07,0.13,0.12,0.08,0.15,0.18,0.06,-0.5,0.11,-0.45,0.24,-0.172413793103448,0.33,0.222222222222222,0.26,1.16666666666667,,,,,,,,0.049,0.141,0.086,0.34,0,0.66,0,0,0,0,0,0.46,0.54,0.22,0.17,0.25,0.29,0.06,0.2,0.36,0.23,0.21
0,https://www.niche.com/places-to-live/c/crockett-county-tx/,B,C minus,B,C minus,B minus,A minus,A,A,A,B,C+,C,"Crockett County is located in Texas with a population of 3,484. In Crockett County, most residents own their homes. Many families live in Crockett County and residents tend to be conservative.",3484,89600,554,47386,-0.588045977011494,-0.47834274952919,-0.245962159667743,0.26,0.74,,,,,,,,,,,,,,,0.13,0.11,0.08,0.14,0.12,0.16,0.11,0.15,0.04,-0.666666666666667,0.1,-0.5,0.3,0.03448275862069,0.34,0.259259259259259,0.23,0.916666666666667,,,,,,,,0,0.182,0.048,0.37,0.01,0.62,0,0,0,0,0,0.52,0.48,0.27,0.2,0.26,0.2,0.07,0.16,0.37,0.33,0.13
0,https://www.niche.com/places-to-live/c/throckmorton-county-tx/,B,C+,B minus,C,C,B minus,A,A,A,C+,C minus,B minus,"Throckmorton County is located in Texas with a population of 1,436. In Throckmorton County, most residents own their homes. Many retirees live in Throckmorton County and residents tend to be conservative.",1436,56300,429,40000,-0.741149425287356,-0.596045197740113,-0.363493149595023,0.27,0.73,,,,,,,,,,,,,,,0.09,0.07,0.08,0.1,0.08,0.13,0.17,0.28,0.05,-0.583333333333333,0.16,-0.2,0.29,0,0.36,0.333333333333333,0.13,0.083333333333334,5,1,1,0,0,0,0,0.028,0.169,0,0.85,0.01,0.13,0.01,0,0,0,0,0.54,0.46,0.3,0.23,0.19,0.23,0.05,0.33,0.3,0.25,0.11
0,https://www.niche.com/places-to-live/c/sheridan-county-ks/,B,B,A,C,C+,C+,B+,B minus,A,C+,D,A minus,"Sheridan County is located in Kansas with a population of 2,506. In Sheridan County, most residents own their homes. Many retirees live in Sheridan County and residents tend to be conservative.",2506,113900,640,62885,-0.47632183908046,-0.397363465160075,0.000668332192925,0.23,0.77,,,,,,,,,,,,,,,0.13,0.11,0.04,0.11,0.12,0.11,0.16,0.24,0.05,-0.583333333333333,0.17,-0.15,0.4,0.379310344827586,0.34,0.259259259259259,0.04,-0.666666666666667,,,,,,,,0.018,0.054,0.016,0.93,0.01,0.05,0.01,0,0,0,0,0.49,0.51,0.17,0.2,0.21,0.32,0.11,0.24,0.29,0.28,0.19
0,https://www.niche.com/places-to-live/c/frontier-county-ne/,B,B minus,B+,B,C+,C,B,A+,A,C minus,C,B,"Frontier County is located in Nebraska with a population of 2,640. In Frontier County, most residents own their homes. Many retirees live in Frontier County and residents tend to be conservative.",2640,101200,596,54659,-0.534712643678161,-0.43879472693032,-0.130229301592858,0.3,0.7,,,,,,,,,,,,,,,0.11,0.09,0.12,0.09,0.09,0.1,0.15,0.25,0.08,-0.333333333333333,0.14,-0.3,0.45,0.551724137931035,0.29,0.074074074074074,0.04,-0.666666666666667,,,,,,,,0.027,0.089,0.006,0.96,0.01,0.01,0.02,0,0,0,0,0.49,0.51,0.21,0.2,0.27,0.27,0.05,0.29,0.31,0.28,0.12
0,https://www.niche.com/places-to-live/c/mcpherson-county-sd/,B,B,A minus,B minus,C,C,A+,C,A,B minus,D+,A,"McPherson County is located in South Dakota with a population of 2,297. In McPherson County, most residents own their homes. Many retirees live in McPherson County and residents tend to be conservative.",2297,58900,494,44574,-0.729195402298851,-0.534839924670433,-0.290708591251213,0.23,0.77,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0.12,0.09,0.08,0.07,0.09,0.11,0.14,0.29,0.05,-0.583333333333333,0.13,-0.35,0.31,0.06896551724138,0.33,0.222222222222222,0.18,0.5,,,,,,,,0.015,0.137,0.005,0.95,0.02,0.01,0,0,0.01,0,0,0.53,0.47,0.34,0.17,0.2,0.21,0.07,0.29,0.35,0.23,0.13
0,https://www.niche.com/places-to-live/c/wichita-county-ks/,B,B+,B+,C minus,B,A minus,C+,C+,A minus,C minus,D,B+,"Wichita County is located in Kansas with a population of 2,130. In Wichita County, most residents own their homes. Many families live in Wichita County and residents tend to be conservative.",2130,88900,707,57978,-0.591264367816092,-0.334274952919021,-0.077415145680505,0.27,0.73,,,,,,,,,,,,,,,0.13,0.12,0.04,0.15,0.08,0.13,0.15,0.19,0.05,-0.583333333333333,0.16,-0.2,0.39,0.344827586206897,0.27,0,0.13,0.083333333333334,4,1,0,1,0,0,0,0.02,0.033,0.11,0.62,0.01,0.35,0.01,0,0.01,0,0,0.53,0.47,0.13,0.24,0.28,0.29,0.05,0.23,0.33,0.28,0.16
0,https://www.niche.com/places-to-live/c/sanborn-county-sd/,B minus,B minus,A,B minus,B minus,C,B+,B minus,A,C minus,D+,B minus,"Sanborn County is located in South Dakota with a population of 2,379. In Sanborn County, most residents own their homes. Many retirees live in Sanborn County and residents tend to be conservative.",2379,87600,601,56875,-0.597241379310345,-0.434086629001883,-0.094966822080423,0.27,0.73,,,,,,,,,,,,,,,0.15,0.09,0.06,0.13,0.1,0.1,0.17,0.2,0.06,-0.5,0.15,-0.25,0.32,0.103448275862069,0.4,0.481481481481481,0.07,-0.416666666666667,,,,,,,,0.015,0.088,0.006,0.94,0,0.04,0.01,0.01,0,0,0,0.48,0.52,0.15,0.21,0.28,0.26,0.1,0.21,0.37,0.29,0.14
0,https://www.niche.com/places-to-live/c/arthur-county-ne/,B minus,B,B,C minus,B minus,C,B,A+,A minus,C,C+,B minus,"Arthur County is located in Nebraska with a population of 427. In Arthur County, most residents own their homes. Residents of Arthur County tend to be conservative.",427,111300,600,42813,-0.488275862068966,-0.435028248587571,-0.318730805340292,0.34,0.66,,,,,,,,,,,,,,,0.15,0.13,0.05,0.07,0.09,0.11,0.14,0.25,0.08,-0.333333333333333,0.18,-0.1,0.42,0.448275862068966,0.26,-0.037037037037037,0.06,-0.5,5,2,2,0,0,0,0,0.003,0.134,0.005,0.96,0,0,0.03,0,0,0,0,0.52,0.48,0.31,0.24,0.25,0.13,0.07,0.27,0.37,0.29,0.07
0,https://www.niche.com/places-to-live/c/slope-county-nd/,B minus,C+,A+,C minus,C+,C,B,C+,A,C+,C minus,B minus,"Slope County is located in North Dakota with a population of 742. In Slope County, most residents own their homes. Many retirees live in Slope County and residents tend to be conservative.",742,101800,633,63611,-0.531954022988506,-0.403954802259887,0.012220931527776,0.18,0.82,,,,,,,,,,,,,,,0.11,0.08,0.07,0.07,0.12,0.11,0.18,0.27,0.05,-0.583333333333333,0.21,0.05,0.36,0.241379310344828,0.28,0.037037037037037,0.1,-0.166666666666667,,,,,,,,0.011,0.075,0.003,0.96,0.02,0,0.01,0.01,0,0,0,0.51,0.49,0.17,0.15,0.3,0.29,0.09,0.32,0.23,0.24,0.22
0,https://www.niche.com/places-to-live/c/rich-county-ut/,B minus,B+,B,C,B+,C+,A,B minus,C+,C+,A minus,B,"Rich County is located in Utah with a population of 2,389. In Rich County, most residents own their homes. Residents of Rich County tend to be conservative.",2389,202500,702,57902,-0.068965517241379,-0.338983050847458,-0.078624508696275,0.28,0.72,,,,,,,,,,,,,,,0.15,0.15,0.09,0.12,0.08,0.09,0.11,0.21,0.08,-0.333333333333333,0.15,-0.25,0.41,0.413793103448276,0.32,0.185185185185185,0.04,-0.666666666666667,,,,,,,,0.008,0.126,0.051,0.89,0,0.11,0,0,0,0,0,0.53,0.47,0.12,0.24,0.3,0.22,0.13,0.28,0.31,0.29,0.13
0,https://www.niche.com/places-to-live/c/union-county-nm/,B minus,A,A minus,C,B minus,A minus,C+,B+,B,C,C,A,"Union County is located in New Mexico with a population of 4,133. In Union County, most residents own their homes. Many families and retirees live in Union County and residents tend to be conservative.",4133,88000,557,35884,-0.595402298850575,-0.475517890772128,-0.428989704501695,0.35,0.65,183.2,-0.351963211885391,0,-1,0,-1,0,-1,73.3,-0.853429314137173,219.9,-0.892353632269434,0,-1,0.15,0.05,0.07,0.15,0.14,0.11,0.14,0.2,0.06,-0.5,0.06,-0.7,0.23,-0.206896551724138,0.47,0.740740740740741,0.18,0.5,5,1,1,0,0,0,0,0.016,0.189,0.03,0.51,0.01,0.42,0.03,0.02,0,0,0,0.46,0.54,0.33,0.27,0.18,0.17,0.04,0.32,0.36,0.23,0.09
0,https://www.niche.com/places-to-live/c/gove-county-ks/,B minus,B,A minus,C,B minus,C,A,B minus,A minus,B,C minus,A minus,"Gove County is located in Kansas with a population of 2,644. In Gove County, most residents own their homes. Many retirees live in Gove County and residents tend to be conservative.",2644,89600,693,48317,-0.588045977011494,-0.347457627118644,-0.231147462724568,0.24,0.76,,,,,,,,,,,,,,,0.13,0.09,0.06,0.12,0.08,0.1,0.17,0.27,0.04,-0.666666666666667,0.16,-0.2,0.36,0.241379310344828,0.36,0.333333333333333,0.08,-0.333333333333333,,,,,,,,0.01,0.099,0.012,0.93,0,0.03,0.03,0,0.01,0,0,0.5,0.5,0.21,0.24,0.24,0.24,0.06,0.27,0.33,0.24,0.15
0,https://www.niche.com/places-to-live/c/jerauld-county-sd/,B minus,C+,B+,B minus,C,C,A,B minus,A,C+,C minus,A,"Jerauld County is located in South Dakota with a population of 2,018. In Jerauld County, most residents own their homes. Many retirees live in Jerauld County and residents tend to be conservative.",2018,81900,494,49632,-0.623448275862069,-0.534839924670433,-0.210222300017504,0.27,0.73,,,,,,,,,,,,,,,0.11,0.1,0.04,0.08,0.1,0.09,0.17,0.3,0.06,-0.5,0.16,-0.2,0.29,0,0.38,0.407407407407407,0.11,-0.083333333333333,,,,,,,,0.001,0.079,0.016,0.95,0,0.03,0,0.02,0,0,0,0.5,0.5,0.18,0.25,0.21,0.27,0.09,0.29,0.29,0.25,0.17
