,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Specialty Details,Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",,Participant 3,Participant 4,Night float system,Participant 5,Participant 6,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11,Participant 12,Participant 13
0,https://freida.ama-assn.org/program/1402531188,,,3,3,No,Yes,"July,Negotiable",Yes,No,http://www.beaumont.org,Not Available,"Ruaa  Elteriefi
MD
Beaumont Hosp-Dearborn
Internal Medicine Pgm
18101 Oakwood Blvd
Dearborn, MI 48124
Tel: (313) 593-7481
Fax: (313) 436-2071
E-mail: ruaa.elteriefi@beaumont.org","Michele  Fullen
MA
Beaumont Hosp-Dearborn
Internal Medicine Pgm
18101 Oakwood Blvd
Dearborn, MI 48124
Tel: (313) 436-2578
Fax: (313) 436-2071
E-mail: michele.fullen@beaumont.org",1402531188,"Beaumont Hosp-Dearborn, Internal Medicine Pgm, 18101 Oakwood Blvd, Dearborn, MI 48124","3601 W 13 Mile Rd, Royal Oak, MI 48073","18101 Oakwood Blvd, Dearborn, MI 48123-2500","10000 Telegraph, Taylor, MI 48160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402521194,,,3,3,No,Yes,"July,Negotiable",Yes,No,https://www.wsumed.com,Not Available,"Jarrett J Weinberger
MD
Detroit Med Ctr/Wayne State Univ
UHC Ste 2E
4201 St Antoine Blvd
Detroit, MI 48201
Tel: (313) 745-7888
Fax:
E-mail: jaweinbe@med.wayne.edu","Melody  Collura
Detroit Med Ctr/Wayne State Univ
UHC Ste 2E
4201 St Antoine Blvd
Detroit, MI 48201
Tel: (313) 745-7888
Fax:
E-mail: mcollura@med.wayne.edu",1402521194,"Detroit Med Ctr/Wayne State Univ, UHC Ste 2E, 4201 St Antoine Blvd, Detroit, MI 48201","3990 John R St, Detroit, MI 48201","4646 John R St, Detroit, MI 48201-1932","4201 St Antoine Blvd, Detroit, MI 48201","3990 John R St, Detroit, MI 48201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4100 John R St, Detroit, MI 48201","1560 E Maple Rd, Troy, MI 48083",,"3901 Chrysler Service Dr, Detroit, MI 48201",,,,,,,,
0,https://freida.ama-assn.org/program/1402521506,Community-based university affiliated,Sinai-Grace Hospital,3,3,No,Yes,July,Yes,No,http://www.sgintmed.org,Not Available,"Siddique  Mohamed Sayeedur Rahman
MD
Sinai-Grace Hosp
Dept of Medicine
6071 W Outer Dr
Detroit, MI 48235
Tel: (313) 966-4970
Fax: (313) 966-1738
E-mail: lgoss2@dmc.org","Laura  Goss
Sinai-Grace Hosp
Dept of Medicine 4th Fl Main
6071 W Outer Dr
Detroit, MI 48235
Tel: (313) 966-7434
Fax: (313) 966-1738
E-mail: lgoss2@dmc.org",1402521506,"Sinai-Grace Hosp, Dept of Medicine, 6071 W Outer Dr, Detroit, MI 48235","3990 John R St, Detroit, MI 48201","6071 W Outer Dr, Detroit, MI 48235","4201 St Antoine Blvd, Detroit, MI 48201",,"Full-Time Dedicated Research Director; ABIM Board preparation training for PGY2 and PGY3, Harrison's Club for PGY1, monthly web-based exams for all residents. Stanford ""Teaching Teachers to Teach"" training for all PGY1's moving to PGY2. Procedure Rounds, Yearly Bedside Exams, FCCS Course, PGY4 and PGY3 Chief Medical Residents, Diverse patient population with interesting and challenging cases.",24,24,24,No,No,"Yes , Codes: 1295140C1",No,12/31/2020,10/12/2020 - 1/11/2021_10/11/2021 - 1/10/2022,9/15/2021,12/31/2021,Yes,220,No,No,3,Yes,Yes,220_220_520_520,Yes,226-235,Yes,Yes,501-540,"Desired, with some exceptions",Yes,No,No,24,0,8,0,32,0,25.0,0.3 to 1,55,28,1,Yes,,7.3,82.0,10.5,40.1,59.8,Every fifth night for 26 week(s),0,Every fifth night for 4 month(s),0,Every fifth night for 3 month(s),Not Available,7,25%,10%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$54,511.00",21,9,"$56,146.00",21,9,"$57,828.00",21,9,No,60,90,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,No,,,,,,,,,
0,https://freida.ama-assn.org/program/1402500923,,,3,3,No,Yes,July,Yes,No,http://www.authorityhealth.org,Not Available,"Joel L Appel
DO
Henry Ford Med Ctr
Ste 450
3031 W Grand Blvd
Detroit, MI 48202
Tel: (313) 346-5235
Fax: (313) 879-6960
E-mail: sparker-gme@authorityhealth.org","Sarah  Parker
MSW
Henry Ford Med Ctr
Ste 600
3031 W Grand Blvd
Detroit, MI 48202
Tel: (313) 346-5235
Fax:
E-mail: sparker-gme@authorityhealth.org",1402500923,"Henry Ford Med Ctr, Ste 450, 3031 W Grand Blvd, Detroit, MI 48202","3031 W Grand Blvd, Detroit, MI 48202","6071 W Outer Dr, Detroit, MI 48235","4646 John R St, Detroit, MI 48201-1932","6550 W Warren Ave, Detroit, MI 48210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22255 Greenfield Rd, Southfield, MI 48075","25650 W Outer Dr, Lincoln Park, MI 48146",,"30101 Hoover Rd, Warren, MI 48093","18161 W Thirteen Mile Rd, Southfield, MI 48076","7633 E Jefferson Ave, Detroit, MI 48214",,,,,,
0,https://freida.ama-assn.org/program/1402511189,,,3,3,No,Yes,July,Yes,No,http://www.henryford.com/body_program.cfm?id=49807,Not Available,"Odaliz R Abreu Lanfranco
MD
Henry Ford Hosp
Dept of Medicine CFP-1
2799 W Grand Blvd
Detroit, MI 48202
Tel: (313) 916-1888
Fax: (313) 916-1394
E-mail: ethomps1@hfhs.org","Liz  Thompson
Henry Ford Hosp
Dept of Medicine CFP-1
2799 W Grand Blvd
Detroit, MI 48202
Tel: (313) 916-1888
Fax: (313) 916-1394
E-mail: ethomps1@hfhs.org",1402511189,"Henry Ford Hosp, Dept of Medicine CFP-1, 2799 W Grand Blvd, Detroit, MI 48202","2799 W Grand Blvd, Detroit, MI 48202-2608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402521195,Community-based university affiliated,Sparrow Hospital,3,3,No,Yes,July,Yes,No,http://www.im.msu.edu,Not Available,"Supratik  Rayamajhi
MD
Michigan State Univ
Clinical Ctr Rm B301
788 Service Rd
East Lansing, MI 48824
Tel:
Fax:
E-mail: april.wojewoda@hc.msu.edu","April  Wojewoda
MEd
Michigan State Univ
Clinical Ctr Rm B301
788 Service Rd
East Lansing, MI 48824
Tel: (517) 355-4718
Fax: (517) 432-2759
E-mail: april.wojewoda@hc.msu.edu",1402521195,"Michigan State Univ, Clinical Ctr Rm B301, 788 Service Rd, East Lansing, MI 48824","1200 E Michigan Ave, Lansing, MI 48912-1316","1215 E Michigan Ave, Lansing, MI 48909-7980","138 Service Rd, East Lansing, MI 48824","1200 E Michigan Ave, Lansing, MI 48912-1316",,13,13,13,No,No,"Yes , Codes: 2436140C0",No,12/1/2020,11/2/2020 - 12/21/2020_10/1/2021 - 12/22/2021,9/15/2021,12/1/2021,No,130,No,No,3,Yes,Yes,200_200_400_400,Yes,226-235,Yes,Yes,501-540,"Desired, with some exceptions",Yes,No,No,37,2,1,0,38,2,27.0,0.9 to 1,60,30,1.5,Yes,Yes,7.2,74.7,18.0,30.8,69.1,Every fifth night for 32 week(s),NGO,Every fourth night for 20 week(s),NGO,Every fourth night for 16 week(s),NGO,5,5%,18%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$51,000.00",10,NGO,"$52,020.00",15,NGO,"$53,040.00",15,NGO,No answer,NGO,NGO,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Optional,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402500918,,,3,3,Yes,Yes,July,Yes,No,http://www.botsford.org/medical_education/residencies/internal_medicine/,Not Available,"Mark  Marrone
MD
Beaumont Hosp-Farmington Hills
Internal Medicine Pgm
28050 Grand River Ave
Farmington Hills, MI 48336
Tel: (248) 471-8224
Fax: (248) 471-8837
E-mail: erica.desimone@beaumont.org","Erica  DeSimone
Beaumont Hosp-Farmington Hills
Internal Medicine Pgm
28050 Grand River Ave
Farmington Hills, MI 48336
Tel: (947) 521-8232
Fax: (248) 471-8837
E-mail: erica.desimone@beaumont.org",1402500918,"Beaumont Hosp-Farmington Hills, Internal Medicine Pgm, 28050 Grand River Ave, Farmington Hills, MI 48336","3601 W 13 Mile Rd, Royal Oak, MI 48073","28050 Grand River Ave, Farmington Hills, MI 48336","2799 W Grand Blvd, Detroit, MI 48202-2608","6900 Orchard Lake Rd, West Bloomfield, MI 48322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1331 Monroe St, Dearborn, MI 48124","29992 Northwestern Hwy, Farmington, MI 48334",,"27900 Grand River Ave, Farmington Hills, MI 48336",,,,,,,,
0,https://freida.ama-assn.org/program/1402521471,,,3,3,Yes,Yes,"June,July",Yes,No,https://www.mclaren.org/gme-medical-education/mclaren-residency-programs/7,Not Available,"Parul  Sud
MD
McLaren Flint
Dept of Medicine
401 S Ballenger Hwy
Flint, MI 48532
Tel: (810) 342-4915
Fax: (810) 342-4981
E-mail: parul.sud@mclaren.org","Jace P Woodruff
BBA
McLaren Flint
Dept of Medicine
401 S Ballenger Hwy
Flint, MI 48532
Tel: (810) 342-2063
Fax: (810) 342-4981
E-mail: jace.woodruff@mclaren.org",1402521471,"McLaren Flint, Dept of Medicine, 401 S Ballenger Hwy, Flint, MI 48532","401 S Ballenger Hwy, Flint, MI 48532","401 S Ballenger Hwy, Flint, MI 48532-3685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402531196,Community-based university affiliated,Hurley Medical Center,3,3,No,Yes,July,Yes,No,http://tinyurl.com/HurleyIntMed,Not Available,"Ghassan  Bachuwa
MD, MS
Hurley Med Ctr
Dept of Medicine
1 Hurley Plaza
Flint, MI 48502
Tel: (810) 262-9682
Fax: (810) 262-7245
E-mail: gbachuw2@hurleymc.com","Alicia  Ferguson
Hurley Med Ctr
Ste 212
2 Hurley Plaza
Flint, MI 48503
Tel: (810) 262-9080
Fax:
E-mail: afergus1@hurleymc.com",1402531196,"Hurley Med Ctr, Dept of Medicine, 1 Hurley Plaza, Flint, MI 48502","One Hurley Plaza, Flint, MI 48503-5993",,,,"The residency program offers extensive exposure to inpatient and outpatient primary and subspecialty care, as well as an emergency medicine component and the opportunity to pursue medical research projects. The graduates of our program are well prepared to follow a career in primary care and hospital medicine and have the required help to continue further training in medical subspecialty of their choice.",15,15,15,No,No,"Yes , Codes: 1307140C0",No,12/31/2020,-_-,10/21/2021,12/31/2021,Yes,206,No,No,3,No,Yes,220_220_500_500,Yes,226-235,Yes,Yes,No Answer,"Desired, with some exceptions",Yes,No,No,11,0,0,1,11,1,27.2,0.2 to 1,64,16,1,No,,0.7,99.2,0.0,41.6,58.3,N/A,0,Every fourth night for 3 week(s),0,Every fourth night for 2 week(s),Not Available,6,20%,5%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$51,485.00",18,6,"$52,920.00",18,6,"$54,584.00",24,6,No answer,NGO,NGO,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Optional,No,No,Yes,,,,No,,,,,,,,,
0,https://freida.ama-assn.org/program/1402500915,Community-based university affiliated,Garden City Hospital,3,3,No,Yes,July,Yes,No,https://www.gch.org/Physicians/Medical-Education.aspx,Not Available,"Ron  Kattoo
MD
Garden City Hosp
Internal Medicine Pgm
6245 Inkster Rd
Garden City, MI 48135
Tel: (734) 458-3405
Fax: (734) 458-4496
E-mail: yvargas3@primehealthcare.com","Yolanda  Vargas
MBA
Garden City Hosp
Internal Medicine Pgm
6245 Inkster Rd
Garden City, MI 48135
Tel: (734) 458-3405
Fax: (734) 458-4496
E-mail: yvargas3@primehealthcare.com",1402500915,"Garden City Hosp, Internal Medicine Pgm, 6245 Inkster Rd, Garden City, MI 48135","6245 N Inkster Rd, Garden City, MI 48135","28050 Grand River Ave, Farmington Hills, MI 48336",,,,8,6,8,No,No,Yes,No,,11/12/2020 - 12/17/2020_10/8/2021 - 12/17/2021,9/14/2021,1/7/2022,No,80,No,No,4,Yes,Yes,201_220_450_420,Yes,210-225,Yes,Yes,450-500,"Desired, with some exceptions",Yes,No,No,0,0,5,0,5,0,,0.1 to 1,60,24,2,Yes,Yes,0.0,16.4,83.5,47.0,52.9,Other for 2 week(s),0,Other for 1 week(s),0,Other for 1 week(s),Not Available,5,NGO,10%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$47,200.00",15,Not Available,"$47,700.00",15,Not Available,"$48,200.00",15,Not Available,Yes,15,5,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Not Available,More than 30 days of starting program,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Not available,No,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402500913,Community-based university affiliated,Ascension Genesys Hospital,3,3,No,Yes,July,Yes,No,http://www.genesys.org,Not Available,"Barbara  Pawlaczyk
MD
Ascension Genesys Hosp
Internal Medicine Pgm
1 Genesys Pkwy
Grand Blanc, MI 48439
Tel: (810) 606-5981
Fax: (810) 606-5990
E-mail: barbara.pawlaczyk@ascension.org","Helena M Kurowski
BA
Ascension Genesys Hosp
Internal Medicine Pgm
1 Genesys Pkwy
Grand Blanc, MI 48439
Tel: (810) 606-5986
Fax: (810) 606-5636
E-mail: helena.kurowski@ascension.org",1402500913,"Ascension Genesys Hosp, Internal Medicine Pgm, 1 Genesys Pkwy, Grand Blanc, MI 48439","One Genesys Pkwy, Grand Blanc, MI 48439-1477",,,,"Residents complete either a conventional internal medicine residency or a primary care emphasis residency. The primary care emphasis resident has more choice rotations, education, and patient care opportunities in the primary care arena. Our IM team graduates not only as excellent care givers, but as physician leaders as they participate in quality improvement initiatives, patient safety, and practice management throughout the program.",10,10,10,No,No,"Yes , Codes: 1308140C0",No,12/31/2020,10/26/2020 - 1/29/2021_-,,,Yes,110,No,No,3,Yes,Yes,195_210_400_350,Yes,210-225,Yes,Yes,450-500,"Desired, with some exceptions",No,No,No,5,1,0,0,5,1,80.0,0.1 to 1,60,16,1,Yes,Yes,3.2,7.7,88.9,53.8,46.1,Once per week for 12 month(s),0,Once per week for 12 month(s),0,Every tenth night for 12 month(s),Not Available,6,35%,35%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$52,013.00",20,Not Available,"$53,635.00",20,Not Available,"$55,320.00",20,Not Available,No answer,20,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402531198,Community-based university affiliated,Spectrum Health/Michigan State University,3,3,No,Yes,July,Yes,No,https://www.spectrumhealth.org/medicaleducation,Not Available,"TaLawnda  Bragg
MD
Spectrum Health/MSU
Ste A501 MC188
100 Michigan St NE
Grand Rapids, MI 49503
Tel: (616) 391-3746
Fax:
E-mail: imcoordinators@spectrumhealth.org","Julie  McHugh
Spectrum Health/MSU
Ste A501 MC188
100 Michigan St NE
Grand Rapids, MI 49503
Tel: (616) 391-3746
Fax: (616) 391-3130
E-mail: imcoordinators@spectrumhealth.org",1402531198,"Spectrum Health/MSU, Ste A501 MC188, 100 Michigan St NE, Grand Rapids, MI 49503","648 Monroe Ave NW, Grand Rapids, MI 49503","100 Michigan St NE, Grand Rapids, MI 49503","200 Jefferson Ave SE, Grand Rapids, MI 49503",,"Butterworth Hospital is a Level I trauma center and clinical leader in cardiovascular, cancer, neurosciences, among many others. Spectrum Health provides high level services, including heart, lung, and bone marrow transplant, which adds exposure of complex specialized patient populations to truly enhance the educational experience. Spectrum Health has been awarded primary stroke center and heart failure certifications and has won the Beacon Award for Critical Care Excellence.",16,16,16,No,No,"Yes , Codes: 2077140C0",No,11/1/2020,10/26/2020 - 1/11/2021_10/13/2021 - 1/4/2022,9/15/2021,11/1/2021,Yes,130,No,No,3,No,Yes,210_210_500_500,Yes,226-235,Yes,Yes,Greater than 600,"Desired, with some exceptions",Yes,No,No,0,0,8,0,8,0,,0.0 to 1,60,13,1.2,Yes,Yes,67.6,32.3,0.0,46.5,53.4,N/A,0,N/A,0,N/A,Not Available,4,20%,10%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$56,514.00",20,5,"$58,714.00",20,5,"$60,679.00",20,5,Yes,180,NGO,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402500927,Community-based university affiliated,Mercy Health Grand Rapids,3,3,No,Yes,July,Yes,No,https://www.mercyhealth.com/medical-education/,Not Available,"Bryan  Hull
MD
Mercy Health Grand Rapids
Jefferson Bldg Ste 305
200 Jefferson Ave SE
Grand Rapids, MI 49503
Tel: (616) 685-6896
Fax: (616) 685-3033
E-mail: hullb@mercyhealth.com","Janese  Branski
Mercy Health Grand Rapids
Jefferson Bldg Ste 305
200 Jefferson Ave SE
Grand Rapids, MI 49503
Tel: (616) 685-4615
Fax: (616) 685-3033
E-mail: janese.branski@mercyhealth.com",1402500927,"Mercy Health Grand Rapids, Jefferson Bldg Ste 305, 200 Jefferson Ave SE, Grand Rapids, MI 49503","200 Jefferson Ave SE, Grand Rapids, MI 49503","100 Michigan St NE, Grand Rapids, MI 49503",,,"We want you to be a competent physician who is prepared for your future! Our mission is to train physicians who are clinically competent to practice primary care, hospital medicine or want to pursue subspecialty training. We have been training residents in internal medicine for over 60 years! The faculty provide excellent academic training in a collegial atmosphere. Rotations are designed to offer residents an opportunity to match their own career goals.",7,7,7,No,No,"Yes , Codes: 1995140C0",No,12/1/2020,11/13/2020 - 1/15/2021_10/15/2021 - 12/17/2021,7/15/2021,12/1/2021,Yes,60,No,No,2,No,Yes,200__425_,No,210-225,Yes,No,450-500,Not required,Yes,No,No,6,1,6,0,12,1,33.3,0.4 to 1,57,14,1.3,Yes,Yes,15.5,68.8,15.5,46.5,53.4,Every eleventh night or more for 5 month(s),0,Every eleventh night or more for 5 month(s),0,Every eleventh night or more for 5 month(s),Not Available,4,10%,30%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$58,194.00",20,5,"$59,122.00",20,5,"$60,553.00",20,5,Yes,NGO,NGO,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Not available,Yes,Yes,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1402511191,Community-based university affiliated,Ascension St John Hospital,3,3,No,Yes,"June,July",Yes,No,https://medicaleducationsjp.com,Not Available,"Raymond C Hilu
MD
Ascension St John Hosp
Ste 335
19251 Mack Ave
Grosse Pointe Woods, MI 48236
Tel: (313) 343-3329
Fax: (313) 417-0520
E-mail: simon.alrihani@ascension.org","Simon  Alrihani
Ascension St John Hosp
Dept of Medicine Educ Ste 335
19251 Mack Ave
Grosse Pointe Woods, MI 48236
Tel: (313) 343-3329
Fax: (313) 417-0520
E-mail: simon.alrihani@ascension.org",1402511191,"Ascension St John Hosp, Ste 335, 19251 Mack Ave, Grosse Pointe Woods, MI 48236","22101 Morross Rd, Detroit, MI 48236-2172",,,,,25,21,20,No,Yes,"Yes , Codes: 1915140C0,1915140P0",No,12/31/2020,10/1/2020 - 2/12/2021_10/1/2021 - 2/12/2022,8/15/2021,12/31/2021,Yes,243,No,No,3,No,Yes,185___,No,No Answer,No,No,No Answer,"Desired, with some exceptions",Yes,No,Yes,21,0,44,0,65,0,23.8,0.6 to 1,60,16,1,Yes,Yes,8.3,77.8,13.7,28.1,71.8,Every eleventh night or more for 8 month(s),0,Every eleventh night or more for 9 month(s),0,Every eleventh night or more for 9 month(s),Not Available,10,10%,9%,Recent data from the American Board of Internal Medicine on cumulative certifying examinations' pass rates can be found at their web site www.abim.org.,"$53,532.00",21,7,"$54,084.00",21,7,"$54,636.00",21,7,Yes,NGO,NGO,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Optional,No,No,Yes,,,,,,,,,,,,,
