,Link,Overall Grade,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,Summary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Asian,Two or more races,African American,American Indian or Alaska native,Other race,Hawaiian or other Pacific Islander,Female,Male,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/arecibo-municipio-pr/,D+,unavailable,C minus,D minus,D+,D minus,D minus,A+,B,unavailable,C+,B minus,"Arecibo Municipio is a County in Puerto Rico with a population of 85,390. In Arecibo Municipio, most residents own their homes. Many young professionals and retirees live in Arecibo Municipio.",85390,95300,411,18647,-0.5618390804597702,-0.612994350282486,-0.7032764190124596,0.34,0.66,,,,,,,,,,,,,,,0.09,0.1,0.1,0.12,0.12,0.14,0.13,0.21,0.05,-0.5833333333333333,0.18,-0.10000000000000009,0.24,-0.1724137931034483,0.3,0.11111111111111094,0.23,0.9166666666666667,4,3,1,1,1,0,0,0.071,,,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.62,0.21,0.12,0.04,0.01,,,,
0,https://www.niche.com/places-to-live/c/toa-baja-municipio-pr/,D+,unavailable,C minus,D,C minus,C minus,D minus,A+,B minus,unavailable,C,C minus,"Toa Baja Municipio is a County in Puerto Rico with a population of 77,810. In Toa Baja Municipio, most residents own their homes. Many young professionals live in Toa Baja Municipio.",77810,122300,581,25105,-0.4377011494252874,-0.45291902071563084,-0.600512388014576,0.26,0.74,,,,,,,,,,,,,,,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.19,0.06,-0.5,0.2,0.0,0.27,-0.06896551724137923,0.27,0.0,0.19,0.5833333333333335,4,7,3,3,0,0,1,0.081,,,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.47,0.5,0.23,0.17,0.09,0.01,,,,
0,https://www.niche.com/places-to-live/c/clay-county-ga/,D+,D minus,C minus,D minus,D+,B,D,B+,A minus,C minus,B,C+,"Clay County is located in Georgia with a population of 2,951. In Clay County, most residents own their homes. Many retirees live in Clay County and residents tend to lean liberal.",2951,71400,340,22325,-0.6717241379310345,-0.67984934086629,-0.644749614117722,0.27,0.73,,,,,,,,,,,,,,,0.09,0.1,0.06,0.11,0.11,0.1,0.18,0.26,0.04,-0.6666666666666666,0.09,-0.55,0.31,0.06896551724137945,0.36,0.33333333333333326,0.2,0.6666666666666667,4,1,0,1,0,0,0,0.055999999999999994,0.389,0.01,0.35,0.0,0.01,0.0,0.62,0.0,0.01,0.0,0.52,0.48,0.52,0.2,0.11,0.15,0.02,0.49,0.3,0.14,0.07
0,https://www.niche.com/places-to-live/c/goodhue-county-mn/,B,B+,B,B+,B+,C+,B+,C,B,B+,A minus,B,"Goodhue County is located in Minnesota with a population of 46,246. In Goodhue County, most residents own their homes. Many young professionals and retirees live in Goodhue County and residents tend to lean conservative.",46246,204100,862,66800,-0.06160919540229881,-0.18832391713747643,0.06296644017631237,0.25,0.75,142.5,-0.4959320834807216,4,-0.34426229508196715,43.5,0.0687960687960687,31.7,-0.7660516605166052,431.4,-0.1373725254949011,1919.6,-0.06030937928333657,114.8,-0.5957746478873239,0.12,0.11,0.07,0.12,0.12,0.13,0.15,0.19,0.08,-0.33333333333333326,0.18,-0.10000000000000009,0.36,0.24137931034482762,0.33,0.2222222222222221,0.06,-0.5,4,1,0,1,0,0,0,0.023,0.09300000000000001,0.017,0.92,0.03,0.01,0.02,0.01,0.01,0.0,0.0,0.5,0.5,0.16,0.17,0.22,0.33,0.12,0.22,0.28,0.29,0.2
0,https://www.niche.com/places-to-live/c/dickinson-county-ks/,B,A minus,B+,B minus,B+,C+,B minus,B minus,B+,C+,B,B,"Dickinson County is located in Kansas with a population of 18,828. In Dickinson County, most residents own their homes. Many families, young professionals, and retirees live in Dickinson County and residents tend to be conservative.",18828,114700,687,49991,-0.47264367816091957,-0.3531073446327684,-0.2045096510351193,0.29,0.71,78,-0.7240891404315528,0,-1.0,31.2,-0.23341523341523351,0,-1.0,202.9,-0.5942811437712457,1233,-0.39641668298413946,46.8,-0.8352112676056338,0.12,0.11,0.07,0.11,0.12,0.12,0.14,0.19,0.06,-0.5,0.17,-0.15000000000000002,0.35,0.2068965517241379,0.33,0.2222222222222221,0.09,-0.25,,,,,,,,0.026000000000000002,0.11900000000000001,0.01,0.91,0.05,0.01,0.02,0.01,0.01,0.0,0.0,0.5,0.5,0.25,0.21,0.25,0.23,0.06,0.29,0.32,0.26,0.13
0,https://www.niche.com/places-to-live/c/otter-tail-county-mn/,B,B+,B+,B,B,C+,B,C,B+,B+,B,A minus,"Otter Tail County is located in Minnesota with a population of 58,195. In Otter Tail County, most residents own their homes. Many retirees live in Otter Tail County and residents tend to be conservative.",58195,189100,678,58682,-0.13057471264367815,-0.3615819209039548,-0.06621262511337778,0.22,0.78,126.2,-0.5535903784931022,7,0.14754098360655754,7,-0.828009828009828,14,-0.8966789667896679,462.6,-0.07498500299940014,3168.2,0.55091051497944,112.1,-0.6052816901408451,0.12,0.1,0.07,0.09,0.1,0.12,0.16,0.23,0.08,-0.33333333333333326,0.17,-0.15000000000000002,0.38,0.3103448275862071,0.3,0.11111111111111094,0.08,-0.33333333333333326,3,1,0,0,1,0,0,0.02,0.092,0.012,0.93,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.5,0.5,0.19,0.2,0.23,0.29,0.09,0.25,0.3,0.3,0.16
0,https://www.niche.com/places-to-live/c/sherburne-county-mn/,B,B+,B+,B+,B+,C+,A,C,B,A minus,B+,C,"Sherburne County is located in Minnesota with a population of 94,463. In Sherburne County, most residents own their homes. Many families and young professionals live in Sherburne County and residents tend to be conservative.",94463,230500,995,89250,0.05977011494252871,-0.0630885122410546,0.42020590996610596,0.16,0.84,49.8,-0.8238415281216838,0,-1.0,22.4,-0.44963144963144974,5,-0.96309963099631,191.8,-0.6164767046590682,1026.2,-0.49765028392402577,67.3,-0.7630281690140845,0.15,0.12,0.08,0.14,0.14,0.15,0.12,0.11,0.08,-0.33333333333333326,0.19,-0.050000000000000044,0.4,0.3793103448275863,0.29,0.07407407407407396,0.05,-0.5833333333333333,,,,,,,,0.022000000000000002,0.062,0.013999999999999999,0.91,0.03,0.01,0.02,0.02,0.01,0.0,0.0,0.49,0.51,0.09,0.12,0.2,0.43,0.17,0.2,0.25,0.29,0.26
0,https://www.niche.com/places-to-live/c/clark-county-in/,B,B,B,A minus,B+,B,B,B minus,B+,B+,B+,B minus,"Clark County is located in Indiana with a population of 116,507. In Clark County, most residents own their homes. Many families and young professionals live in Clark County and residents tend to be conservative.",116507,142800,845,55630,-0.34344827586206894,-0.20433145009416198,-0.11477809779927761,0.29,0.71,183.8,-0.3498408206579412,0,-1.0,23.1,-0.43243243243243246,60.1,-0.5564575645756458,338.8,-0.3225354929014197,2580.6,0.263266105345604,373.4,0.3147887323943661,0.12,0.1,0.08,0.14,0.14,0.13,0.13,0.15,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.34,0.1724137931034484,0.35,0.29629629629629606,0.11,-0.08333333333333326,3.67,3,0,2,1,0,0,0.033,0.1,0.02,0.83,0.05,0.01,0.03,0.07,0.0,0.0,0.0,0.51,0.49,0.17,0.22,0.25,0.29,0.07,0.24,0.32,0.28,0.15
0,https://www.niche.com/places-to-live/c/towns-county-ga/,B,A minus,B+,C+,B minus,C minus,B,B,B,B minus,B,B+,"Towns County is located in Georgia with a population of 11,617. In Towns County, most residents own their homes. Many young professionals and retirees live in Towns County and residents tend to be conservative.",11617,230500,717,48219,0.05977011494252871,-0.32485875706214684,-0.23270690450805975,0.22,0.78,217.2,-0.23169437566324724,0,-1.0,108.6,1.668304668304668,217.2,0.602952029520295,542.9,0.08558288342331521,2714.4,0.32876444096338364,325.7,0.14683098591549282,0.06,0.06,0.15,0.08,0.07,0.1,0.15,0.34,0.12,0.0,0.18,-0.10000000000000009,0.3,0.034482758620689724,0.3,0.11111111111111094,0.1,-0.16666666666666663,4.2,5,3,0,2,0,0,0.019,0.149,0.006,0.94,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.53,0.47,0.23,0.22,0.3,0.19,0.06,0.38,0.3,0.21,0.11
0,https://www.niche.com/places-to-live/c/chester-county-tn/,B,B+,A minus,C,B+,B minus,C+,B,A minus,B minus,B,C,"Chester County is located in Tennessee with a population of 17,190. In Chester County, most residents own their homes. Many families live in Chester County and residents tend to be conservative.",17190,121900,682,51946,-0.4395402298850575,-0.35781544256120523,-0.173400378721576,0.23,0.77,516,0.8252564556066502,15.2,1.4918032786885247,45.5,0.1179361179361178,15.2,-0.8878228782287823,561.5,0.12277544491101766,1487.3,-0.27193068337575876,45.5,-0.8397887323943662,0.11,0.12,0.13,0.11,0.11,0.13,0.12,0.17,0.06,-0.5,0.1,-0.5,0.3,0.034482758620689724,0.39,0.4444444444444444,0.15,0.25,3.55,20,5,6,6,1,2,0.043,0.157,0.012,0.85,0.03,0.0,0.02,0.09,0.0,0.0,0.0,0.52,0.48,0.24,0.22,0.24,0.24,0.07,0.32,0.31,0.25,0.12
0,https://www.niche.com/places-to-live/c/adams-county-il/,B,B,B,A minus,B,C+,B minus,B minus,B+,B,B+,A minus,"Adams County is located in Illinois with a population of 66,085. In Adams County, most residents own their homes. Many families, young professionals, and retirees live in Adams County and residents tend to be conservative.",66085,127800,713,52993,-0.4124137931034483,-0.3286252354048964,-0.15673981191222575,0.28,0.72,419.7,0.4846126636009904,0,-1.0,108.6,1.668304668304668,46.9,-0.6538745387453875,548.1,0.09598080383923224,2296,0.12394752300763656,103.7,-0.6348591549295775,0.13,0.1,0.08,0.12,0.12,0.12,0.14,0.2,0.09,-0.25,0.16,-0.20000000000000007,0.32,0.10344827586206917,0.35,0.29629629629629606,0.07,-0.41666666666666663,5,1,1,0,0,0,0,0.028999999999999998,0.124,0.004,0.92,0.02,0.01,0.01,0.04,0.0,0.0,0.0,0.51,0.49,0.2,0.22,0.24,0.26,0.08,0.25,0.32,0.29,0.15
0,https://www.niche.com/places-to-live/c/lawrence-county-sd/,B,B minus,B minus,A minus,B minus,C+,B+,C minus,B,A,B minus,A minus,"Lawrence County is located in South Dakota with a population of 25,478. In Lawrence County, most residents own their homes. Many young professionals and retirees live in Lawrence County and residents tend to be conservative.",25478,207900,761,52641,-0.044137931034482714,-0.28342749529190203,-0.16234107219578953,0.35,0.65,160,-0.43402900601344174,0,-1.0,100.7,1.474201474201474,29.6,-0.7815498154981549,473.9,-0.05238952209558101,1854.3,-0.09227530840023501,71.1,-0.7496478873239436,0.09,0.09,0.13,0.12,0.1,0.11,0.16,0.21,0.11,-0.08333333333333326,0.24,0.19999999999999996,0.29,0.0,0.3,0.11111111111111094,0.06,-0.5,4.33,3,1,2,0,0,0,0.016,0.127,0.02,0.91,0.03,0.01,0.02,0.01,0.02,0.0,0.0,0.5,0.5,0.21,0.21,0.23,0.28,0.07,0.29,0.31,0.25,0.15
0,https://www.niche.com/places-to-live/c/livingston-parish-la/,B,A minus,A minus,B+,A minus,B minus,A minus,B,B+,B minus,B,D,"Livingston Parish is a County in Louisiana with a population of 138,928. In Livingston Parish, most residents own their homes. Many families live in Livingston Parish and residents tend to be conservative.",138928,167100,934,63389,-0.23172413793103452,-0.12052730696798497,0.008688318508027981,0.18,0.82,378.6,0.33922886452069334,0,-1.0,42.7,0.0491400491400491,74.7,-0.4487084870848709,1082.4,1.1643671265746853,4793.6,1.3465831212061876,117.3,-0.5869718309859155,0.14,0.12,0.08,0.14,0.14,0.13,0.12,0.13,0.06,-0.5,0.14,-0.29999999999999993,0.27,-0.06896551724137923,0.38,0.40740740740740744,0.15,0.25,3.48,98,10,37,41,10,0,0.027000000000000003,0.12300000000000001,0.013000000000000001,0.88,0.04,0.01,0.02,0.06,0.0,0.0,0.0,0.51,0.49,0.19,0.16,0.23,0.31,0.12,0.26,0.28,0.26,0.2
0,https://www.niche.com/places-to-live/c/union-county-fl/,B,A minus,A,C,B+,A minus,A minus,B+,A minus,C minus,B+,B minus,"Union County is located in Florida with a population of 15,303. In Union County, most residents own their homes. Residents of Union County tend to be conservative.",15303,118400,657,44270,-0.45563218390804594,-0.3813559322033898,-0.29554604331429113,0.34,0.66,,,,,,,,,,,,,,,0.12,0.08,0.08,0.16,0.15,0.13,0.14,0.15,0.03,-0.75,0.06,-0.7,0.3,0.034482758620689724,0.37,0.37037037037037024,0.23,0.9166666666666667,,,,,,,,0.039,0.207,0.019,0.7,0.06,0.01,0.02,0.22,0.01,0.0,0.0,0.35,0.65,0.25,0.26,0.22,0.23,0.04,0.36,0.31,0.24,0.09
0,https://www.niche.com/places-to-live/c/dunn-county-wi/,B,B+,B minus,A minus,B+,C+,B+,C,B,B minus,A minus,B+,"Dunn County is located in Wisconsin with a population of 44,759. In Dunn County, most residents own their homes. Many young professionals live in Dunn County and residents tend to lean conservative.",44759,165200,796,58783,-0.24045977011494257,-0.25047080979284364,-0.06460544531610524,0.32,0.68,142.7,-0.4952246197382384,0,-1.0,122.3,2.0049140049140046,10.2,-0.9247232472324723,219.1,-0.5618876224755049,1763.1,-0.1369199138437439,71.3,-0.748943661971831,0.11,0.09,0.19,0.11,0.11,0.11,0.12,0.15,0.09,-0.25,0.19,-0.050000000000000044,0.32,0.10344827586206917,0.33,0.2222222222222221,0.06,-0.5,,,,,,,,0.02,0.11699999999999999,0.016,0.93,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.5,0.5,0.19,0.19,0.24,0.3,0.07,0.32,0.29,0.25,0.14
0,https://www.niche.com/places-to-live/c/pittsburg-county-ok/,B,B minus,B+,B,B,A minus,C+,B,A minus,B,B minus,B,"Pittsburg County is located in Oklahoma with a population of 44,146. In Pittsburg County, most residents own their homes. Many families and retirees live in Pittsburg County and residents tend to be conservative.",44146,106800,718,46784,-0.5089655172413793,-0.32391713747645956,-0.2555415877663383,0.28,0.72,404.6,0.43119915104350914,8.2,0.34426229508196715,77.7,0.909090909090909,40.9,-0.6981549815498156,837.9,0.6754649070185961,2885.6,0.4125709810064617,277.9,-0.021478873239436647,0.12,0.1,0.07,0.14,0.12,0.12,0.13,0.19,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.33,0.13793103448275867,0.38,0.40740740740740744,0.13,0.08333333333333348,,,,,,,,0.035,0.16699999999999998,0.015,0.69,0.05,0.0,0.16,0.03,0.06,0.0,0.0,0.49,0.51,0.26,0.22,0.24,0.23,0.06,0.31,0.31,0.24,0.13
0,https://www.niche.com/places-to-live/c/fond-du-lac-county-wi/,B,B,B,A minus,B+,C+,B+,C,B+,B,A minus,B+,"Fond du Lac County is located in Wisconsin with a population of 102,597. In Fond du Lac County, most residents own their homes. Many families and young professionals live in Fond du Lac County and residents tend to be conservative.",102597,157800,747,62391,-0.2744827586206896,-0.2966101694915254,-0.00719252740957621,0.3,0.7,114.1,-0.5963919349133358,1.6,-0.7377049180327868,52.2,0.2825552825552826,31,-0.7712177121771218,161.4,-0.6772645470905818,1501.2,-0.26512629723908354,61.9,-0.7820422535211268,0.12,0.1,0.09,0.12,0.12,0.14,0.15,0.18,0.07,-0.41666666666666663,0.16,-0.20000000000000007,0.33,0.13793103448275867,0.36,0.33333333333333326,0.08,-0.33333333333333326,3.57,21,2,9,9,1,0,0.023,0.083,0.024,0.9,0.05,0.01,0.02,0.01,0.0,0.0,0.0,0.51,0.49,0.16,0.18,0.25,0.32,0.08,0.24,0.3,0.31,0.16
0,https://www.niche.com/places-to-live/c/tripp-county-sd/,B,C+,A,B minus,B minus,B,B,C,A,B minus,C,B+,"Tripp County is located in South Dakota with a population of 5,458. In Tripp County, most residents own their homes. Many retirees live in Tripp County and residents tend to be conservative.",5458,101200,579,57720,-0.5347126436781608,-0.4548022598870056,-0.08152061486561746,0.24,0.76,280.7,-0.007074637424831942,0,-1.0,0,-1.0,0,-1.0,175.4,-0.6492701459708059,807,-0.6049539847268455,35.1,-0.8764084507042254,0.12,0.11,0.06,0.12,0.1,0.13,0.15,0.22,0.06,-0.5,0.17,-0.15000000000000002,0.28,-0.0344827586206895,0.41,0.5185185185185184,0.09,-0.25,,,,,,,,0.023,0.18899999999999997,0.013000000000000001,0.81,0.0,0.01,0.07,0.0,0.11,0.0,0.0,0.49,0.51,0.24,0.16,0.28,0.27,0.05,0.31,0.29,0.29,0.11
0,https://www.niche.com/places-to-live/c/wayne-county-mi/,B,C minus,C minus,A,B,A,C+,C+,B,A minus,A minus,B,"Wayne County is located in Michigan with a population of 1,757,299. In Wayne County, most residents own their homes. Many families and young professionals live in Wayne County and residents tend to be liberal.",1757299,113000,875,47301,-0.48045977011494256,-0.17608286252354044,-0.24731473672485405,0.38,0.62,748.6,1.6480367881146094,17.2,1.819672131147541,70.7,0.737100737100737,193.3,0.4265682656826568,674.9,0.3495300939812036,1672.5,-0.18127080477775603,612.6,1.1570422535211269,0.13,0.11,0.09,0.14,0.12,0.13,0.13,0.15,0.1,-0.16666666666666663,0.14,-0.29999999999999993,0.32,0.10344827586206917,0.3,0.11111111111111094,0.14,0.16666666666666674,4.27,41,18,17,5,1,0,0.055,0.222,0.04,0.5,0.06,0.03,0.02,0.39,0.0,0.0,0.0,0.52,0.48,0.28,0.2,0.21,0.22,0.09,0.31,0.29,0.23,0.16
0,https://www.niche.com/places-to-live/c/laurens-county-ga/,B,B+,B+,B,B,A minus,B,B+,A minus,C,C,B minus,"Laurens County is located in Georgia with a population of 47,405. In Laurens County, most residents own their homes. Many families live in Laurens County and residents tend to be conservative.",47405,94600,615,39120,-0.5650574712643679,-0.42090395480225984,-0.377496300303932,0.36,0.64,391.6,0.38521400778210135,18.6,2.0491803278688527,31.1,-0.23587223587223594,198.9,0.46789667896678977,864.1,0.7278544291141771,3344.5,0.6372136283532406,186.5,-0.3433098591549296,0.14,0.11,0.08,0.12,0.12,0.13,0.13,0.17,0.07,-0.41666666666666663,0.09,-0.55,0.27,-0.06896551724137923,0.43,0.5925925925925926,0.14,0.16666666666666674,4.5,2,1,1,0,0,0,0.027000000000000003,0.268,0.008,0.57,0.03,0.01,0.01,0.37,0.0,0.01,0.0,0.53,0.47,0.34,0.23,0.19,0.18,0.06,0.34,0.32,0.22,0.12
0,https://www.niche.com/places-to-live/c/terrebonne-parish-la/,B,B+,B,B+,B+,A minus,B minus,A minus,B+,C+,C+,B,"Terrebonne Parish is a County in Louisiana with a population of 112,054. In Terrebonne Parish, most residents own their homes. Many families live in Terrebonne Parish and residents tend to be conservative.",112054,152500,853,48747,-0.29885057471264365,-0.19679849340866296,-0.22430501408271408,0.28,0.72,243.5,-0.1386628935267067,5.9,-0.032786885245901565,58.7,0.44226044226044214,52.8,-0.6103321033210332,492.9,-0.014397120575884936,3013.2,0.4750342666927745,146.7,-0.4834507042253522,0.14,0.12,0.08,0.15,0.12,0.13,0.13,0.14,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.24,-0.1724137931034483,0.39,0.4444444444444444,0.21,0.75,3.52,21,6,5,7,0,3,0.037000000000000005,0.203,0.022000000000000002,0.67,0.05,0.01,0.03,0.19,0.06,0.0,0.0,0.51,0.49,0.28,0.2,0.19,0.25,0.09,0.32,0.31,0.22,0.16
0,https://www.niche.com/places-to-live/c/carroll-county-ar/,B,B minus,B+,B+,B,B,B minus,B,A minus,B minus,B+,B minus,"Carroll County is located in Arkansas with a population of 27,965. In Carroll County, most residents own their homes. Many retirees live in Carroll County and residents tend to be conservative.",27965,136900,610,46110,-0.37057471264367814,-0.4256120527306968,-0.2662667281956622,0.24,0.76,234.2,-0.17155995755217546,9.8,0.6065573770491806,156.1,2.835380835380835,29.3,-0.7837638376383764,995.3,0.9902019596080782,2654.2,0.2992950851772076,107.3,-0.6221830985915493,0.12,0.1,0.07,0.11,0.1,0.12,0.15,0.23,0.07,-0.41666666666666663,0.14,-0.29999999999999993,0.29,0.0,0.36,0.33333333333333326,0.14,0.16666666666666674,,,,,,,,0.021,0.14800000000000002,0.057999999999999996,0.8,0.15,0.01,0.02,0.01,0.01,0.0,0.01,0.5,0.5,0.26,0.23,0.26,0.19,0.06,0.3,0.37,0.22,0.1
0,https://www.niche.com/places-to-live/c/douglas-county-mn/,B,A minus,B,B+,B,C,B,C,B+,B+,B,A minus,"Douglas County is located in Minnesota with a population of 37,513. In Douglas County, most residents own their homes. Many young professionals and retirees live in Douglas County and residents tend to be conservative.",37513,214800,733,63819,-0.012413793103448256,-0.3097928436911488,0.015530767149881441,0.26,0.74,213.3,-0.24548991864166958,0,-1.0,58.2,0.4299754299754299,6.5,-0.9520295202952029,362,-0.2761447710457908,2165.6,0.06011356961033876,193.9,-0.31725352112676053,0.12,0.1,0.07,0.12,0.11,0.12,0.15,0.22,0.08,-0.33333333333333326,0.18,-0.10000000000000009,0.4,0.3793103448275863,0.29,0.07407407407407396,0.05,-0.5833333333333333,3.5,8,2,2,3,0,1,0.016,0.076,0.005,0.96,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.5,0.5,0.16,0.18,0.24,0.32,0.1,0.22,0.29,0.31,0.18
0,https://www.niche.com/places-to-live/c/sabine-parish-la/,B,B+,A minus,C+,B,A minus,C+,A,A,C,C minus,C,"Sabine Parish is a County in Louisiana with a population of 23,991. In Sabine Parish, most residents own their homes. Many retirees live in Sabine Parish and residents tend to be conservative.",23991,94300,583,40336,-0.5664367816091954,-0.45103578154425616,-0.35814649205162075,0.32,0.68,395.5,0.3990095507605236,0,-1.0,18,-0.5577395577395577,0,-1.0,305.6,-0.38892221555688855,2588.5,0.26713334638731157,89.9,-0.6834507042253521,0.13,0.11,0.07,0.12,0.11,0.13,0.13,0.2,0.05,-0.5833333333333333,0.09,-0.55,0.26,-0.10344827586206884,0.47,0.7407407407407405,0.14,0.16666666666666674,3.8,10,2,4,4,0,0,0.046,0.183,0.01,0.68,0.04,0.0,0.06,0.16,0.06,0.0,0.0,0.51,0.49,0.34,0.21,0.22,0.2,0.04,0.39,0.29,0.2,0.12
0,https://www.niche.com/places-to-live/c/kandiyohi-county-mn/,B,B,B,B+,B,B,B,C minus,B+,A minus,C+,A,"Kandiyohi County is located in Minnesota with a population of 42,841. In Kandiyohi County, most residents own their homes. Many families and young professionals live in Kandiyohi County and residents tend to be conservative.",42841,168900,776,60294,-0.22344827586206895,-0.26930320150659137,-0.040561399042057245,0.26,0.74,241.9,-0.14432260346657233,0,-1.0,53.2,0.30712530712530706,33.9,-0.7498154981549816,343.5,-0.3131373725254949,1843.2,-0.0977090268259252,193.5,-0.3186619718309859,0.14,0.11,0.08,0.12,0.11,0.11,0.14,0.18,0.07,-0.41666666666666663,0.16,-0.20000000000000007,0.4,0.3793103448275863,0.26,-0.03703703703703709,0.11,-0.08333333333333326,,,,,,,,0.022000000000000002,0.105,0.055,0.8,0.12,0.01,0.01,0.05,0.0,0.0,0.0,0.5,0.5,0.2,0.18,0.24,0.3,0.09,0.25,0.31,0.29,0.16
0,https://www.niche.com/places-to-live/c/wagoner-county-ok/,B,B minus,B,B minus,B+,A minus,B,B,B+,B minus,B,C,"Wagoner County is located in Oklahoma with a population of 78,958. In Wagoner County, most residents own their homes. Many families and young professionals live in Wagoner County and residents tend to be conservative.",78958,159000,886,62795,-0.2689655172413793,-0.16572504708097924,-0.0007638082204859398,0.21,0.79,198.4,-0.29819596745666777,10.7,0.7540983606557377,96.5,1.3710073710073707,10.7,-0.9210332103321033,605.9,0.21155768846230738,2278.9,0.1155766594869787,252,-0.11267605633802813,0.13,0.12,0.08,0.13,0.13,0.13,0.13,0.16,0.07,-0.41666666666666663,0.17,-0.15000000000000002,0.35,0.2068965517241379,0.33,0.2222222222222221,0.09,-0.25,4,1,0,1,0,0,0,0.038,0.10300000000000001,0.021,0.71,0.06,0.01,0.09,0.03,0.09,0.0,0.0,0.51,0.49,0.16,0.18,0.24,0.33,0.09,0.26,0.28,0.28,0.18
