,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Participant 3,Participant 4,Night float system,,Participant 5,Participant 6,Participant 7,Salary compensation_Year 5,Vacation days_Year 5,Sick days_Year 5,Participant 8,Participant 9,Participant 10,Participant 11,Year 5,Year most taxing schedule And frequency per year_Year 5,Beeper or home call (Weeks/Year)_Year 5
0,https://freida.ama-assn.org/program/1854721042,,,3,3,No,Yes,July,Yes,No,http://pediatrics.mc.vanderbilt.edu/interior.php?mid=12828,Not Available,"Lindsay  Pagano
MD
Vanderbilt Children's Hosp
Doctors' Office Tower 11212
2200 Children's Way
Nashville, TN 37232-9559
Tel: (615) 936-1702
Fax: (615) 343-8407
E-mail: lindsay.m.pagano@vumc.org","Mattie  Goostree
BA
Vanderbilt Children's Hosp
Doctors' Office Tower 11134B
2200 Children's Way
Nashville, TN 37232-9559
Tel: (615) 936-1702
Fax: (615) 343-8407
E-mail: mattie.goostree@vumc.org",1854721042,"Vanderbilt Children's Hosp, Doctors' Office Tower 11212, 2200 Children's Way, Nashville, TN 37232-9559","1161 21st Ave S, Nashville, TN 37232-2104","2200 Children's Way, Nashville, TN 37232","1310 24th Ave S, Nashville, TN 37212-2637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1854818079,,,3,3,No,Yes,June,Yes,No,https://dellmed.utexas.edu/education/academics/graduate-medical-education/,Not Available,"E Steve Roach
MD
Dell Children's Med Ctr
Rm 3S066C
4900 Mueller Blvd
Austin, TX 78723
Tel:
Fax:
E-mail: roache@austin.utexas.edu","Joy  Kimmell
BA
Dell Children's Med Ctr
Rm 3S066C
4900 Mueller Blvd
Austin, TX 78723
Tel: (512) 324-9999
Fax:
E-mail: jkimmell@ascension.org",1854818079,"Dell Children's Med Ctr, Rm 3S066C, 4900 Mueller Blvd, Austin, TX 78723","2400 Inner Campus Dr, Austin, TX 78712","4900 Mueller Blvd, Austin, TX 78723","1201 W 38th St, Austin, TX 78705-1056","1600 W 38th St, Austin, TX 78731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6811 Austin Center Blvd, Austin, TX 78731",,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1854821043,University-based,Children's Health-Children's Medical Center of Dallas,3,3,No,No,July,Yes,No,https://www.utsouthwestern.edu/education/graduate-medical-education/,Not Available,"Rana R Said
MD
Univ of Texas Southwestern Med Ctr
Pediatric Neurology Pgm
5323 Harry Hines Blvd
Dallas, TX 75390
Tel: (214) 456-8242
Fax: (214) 456-5210
E-mail: rana.said@utsouthwestern.edu","Kellie M Shaw
Univ of Texas Southwestern Med Ctr
Pediatric Neurology Pgm
5323 Harry Hines Blvd
Dallas, TX 75390-9063
Tel: (214) 456-8242
Fax:
E-mail: kellie.shaw@utsouthwestern.edu",1854821043,"Univ of Texas Southwestern Med Ctr, Pediatric Neurology Pgm, 5323 Harry Hines Blvd, Dallas, TX 75390","5323 Harry Hines Blvd, Dallas, TX 75390-9002","1935 Medical District Dr, Dallas, TX 75235","6201 Harry Hines Blvd, Dallas, TX 75235-0001","2222 Welborn St, Dallas, TX 75219-3993","Five-year categorical training in pediatrics and child neurology at UTSW. Interviews coordinated with both programs. Applicant must apply in ERAS to both UTSW child neurology and UTSW pediatrics programs in ERAS. Indicate Child Neurology interest on the pediatrics application.  Will be interviewing for 2021-2022 Pediatrics/2023-2024 Child Neurology ""Categorical"" positions in the 2021 NRMP Match",4,4,4,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 2835185C1,2835185R0","Yes , Codes: 2835185A0",,-_-,,,No,41,No,No,3,No,Yes,225_220__,Yes,226-235,Yes,Yes,No Answer,"Desired, with some exceptions",Yes,No,No,57,0,0,0,57,0,35.0,4.7 to 1,66,28,1,No,,78.5,21.4,0.0,74.8,25.1,Every fourth night for 4 month(s),32,Every fourth night for 2 month(s),28,N/A,36,,,6,15%,N/A,,,,,,,"$69,360.00",21,10,"$72,154.00",21,10,No answer,10,NGO,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Fully Paid by Institution,Fully Paid by Institution,"Available, Not Paid By Institution",Fully Paid by Institution,Fully Paid by Institution,"Available, Not Paid By Institution",Fully Paid by Institution,"Available, Not Paid By Institution",Not Available,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Required,Yes,Yes,Yes,"5201 Harry Hines Blvd, Dallas, TX 75235",,Yes,(4 wks ),,,,"$75,041.00",21,10,,,,,,,
0,https://freida.ama-assn.org/program/1854821018,,,3,3,No,Yes,"June,July,Negotiable",Yes,No,http://www.bcm.edu/pediatrics/neurology,Not Available,"Timothy E Lotze
MD
Baylor Coll of Med
Pediatric Neurology Pgm
1 Baylor Plaza
Houston, TX 77030
Tel: (832) 822-1750
Fax: (832) 825-1717
E-mail: tlotze@bcm.edu","Julie A Robinson
Texas Children's Hosp
Pediatric Neurology Pgm Ste 1250
6701 Fannin St
Houston, TX 77030
Tel: (832) 822-1251
Fax: (832) 825-1717
E-mail: jarobins@texaschildrens.org",1854821018,"Baylor Coll of Med, Pediatric Neurology Pgm, 1 Baylor Plaza, Houston, TX 77030","One Baylor Plaza, Houston, TX 77030","6621 Fannin St, Houston, TX 77030-2399","2002 Holcombe Blvd, Houston, TX 77030-4298","6720 Bertner Ave, Houston, TX 77030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1515 Holcombe Blvd, Houston, TX 77030","6620 Main St, Houston, TX 77030",,,"1504 Taub Loop, Houston, TX 77030",,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1854831078,University-based,University of Texas Health Science Center at Houston,3,3,No,Yes,"June,July",Yes,No,https://med.uth.edu/pediatrics/divisions/neurology/,Not Available,"Jeremy E Lankford
MD
Univ of Texas HSC Houston
Div of Child Neurology Ste 732
6410 Fannin St
Houston, TX 77030
Tel: (713) 500-7142
Fax:
E-mail: jeremy.e.lankford@uth.tmc.edu","Angela K Applewhite
MHS
Univ of Texas HSC Houston
Div of Child Neurology Ste 1425
6410 Fannin St
Houston, TX 77030
Tel: (713) 500-5618
Fax:
E-mail: angela.applewhite@uth.tmc.edu",1854831078,"Univ of Texas HSC Houston, Div of Child Neurology Ste 732, 6410 Fannin St, Houston, TX 77030","7000 Fannin St, Houston, TX 77030","6411 Fannin St, Houston, TX 77030-1501",,,"We provide many of the major textbooks that you will need, pay your AAN and CNS annual dues, Rite Exam fee, and provide access to most journals you will need.",3,3,3,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 2923185C0",No,1/4/2021,10/5/2020 - 1/15/2021_10/5/2021 - 1/14/2022,9/6/2021,1/5/2022,Yes,25,No,No,3,No,Yes,210___,Yes,210-225,Yes,Yes,No Answer,"Desired, with some exceptions",Yes,No,No,12,0,0,0,12,0,50.0,1.3 to 1,60,16,1,No,Yes,43.5,48.6,7.8,59.7,40.2,Every sixth night for 3 week(s),8,Every sixth night for 2 week(s),8,N/A,NGO,,,8,45%,45%,,,,,,,"$63,954.00",21,30,"$66,537.00",21,30,Yes,84,NGO,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Optional,Yes,Yes,Yes,,,,,,,,"$69,783.00",21,30,,,,,,,
0,https://freida.ama-assn.org/program/1854921044,Community-based university affiliated,Primary Children's Hospital,3,3,No,Yes,July,Yes,No,https://medicine.utah.edu/pediatrics/neurology/education/,Not Available,"Meghan  Candee
MD, MS
Primary Children's Hosp
Child Neurology Pgm
100 N Mario Capecchi Dr
Salt Lake City, UT 84113
Tel: (801) 581-6756
Fax: (801) 581-4233
E-mail: neuro.residency@hsc.utah.edu","Carol  Wall
Univ of Utah Health
Neurology CNC Bldg East 5th Fl
175 N Medical Dr
Salt Lake City, UT 84132-5901
Tel: (801) 581-6756
Fax: (801) 581-4192
E-mail: neuro.residency@hsc.utah.edu",1854921044,"Primary Children's Hosp, Child Neurology Pgm, 100 N Mario Capecchi Dr, Salt Lake City, UT 84113","50 N Medical Dr, Salt Lake City, UT 84132","100 N Mario Capecchi Dr, Salt Lake City, UT 84113","500 Foothill Dr, Salt Lake City, UT 84148-0001",,,2,2,2,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 1732185C0",No,11/30/2020,11/1/2020 - 1/1/2021_11/1/2021 - 1/15/2022,9/15/2021,11/15/2021,No,16,No,No,3,No,Yes,200_200__,Yes,No Answer,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,Required,Yes,No,No,12,3,1,1,13,4,41.6,2.0 to 1,60,30,1.5,Yes,,100.0,0.0,0.0,41.6,58.3,Other for 3 month(s),NGO,Other for 4 month(s),NGO,Other for 5 month(s),NGO,,,6,20%,N/A,,,,,,,"$65,697.00",15,NGO,"$68,627.00",15,NGO,No,15,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,"Available, Not Paid By Institution",When resident/fellow starts program,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Optional,No,No,Yes,,,No,,,,,"$71,087.00",15,NGO,,,,,,,
0,https://freida.ama-assn.org/program/1855131097,,,3,3,Yes,Yes,July,Yes,No,https://med.virginia.edu/neurology/,Not Available,"Kathryn  Xixis
MD
Univ of Virginia Health System
Dept of Neurology
PO Box 800394
Charlottesville, VA 22908
Tel: (434) 246-1552
Fax:
E-mail: hpg9v@hscmail.mcc.virginia.edu","Elena R Miller
Univ of Virginia Med Ctr
Dept of Neurology
PO Box 800394
Charlottesville, VA 22908
Tel: (434) 243-1552
Fax: (434) 982-1726
E-mail: em8zk@virginia.edu",1855131097,"Univ of Virginia Health System, Dept of Neurology, PO Box 800394, Charlottesville, VA 22908","4012 McKim Hall, Charlottesville, VA 22908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/1855121060,University-based,Virginia Commonwealth University Health System,3,3,No,Yes,July,Yes,No,http://www.neurology.vcu.edu,Not Available,"Lawrence  Morton
MD
VCU Health System
Child Neurology Pgm
1000 Broad St
Richmond, VA 23219
Tel: (804) 828-9583
Fax:
E-mail: coronda.lee@vcuhealth.org","Coronda  Lee
MPM
VCU Health System
Sanger Hall 12-005
1101 E Marshall St
Richmond, VA 23294
Tel: (804) 828-9583
Fax:
E-mail: coronda.lee@vcuhealth.org",1855121060,"VCU Health System, Child Neurology Pgm, 1000 Broad St, Richmond, VA 23219","PO Box 980549, Richmond, VA 23298-0549","1201 Broad Rock Rd, Richmond, VA 23249","PO Box 980510, Richmond, VA 23298",,The program also offers educational leave time and financial resources for fellows to attend regional and national neurological meetings.,1,1,1,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 1743185C0",No,,11/6/2020 - 1/22/2021_-,,,No,10,No,No,3,No,Yes,200_209_400_350,Yes,No Answer,Yes,Yes,No Answer,Not known,Yes,No,No,41,8,0,0,41,8,31.7,13.6 to 1,65,14,1.5,Yes,Yes,,,,,,Every third night for 12 week(s),12,Every fourth night for 12 week(s),12,Every sixth night for 12 week(s),12,,,6,50%,N/A,,,,,,,"$61,330.00",15,30,"$63,724.00",15,30,No answer,51,84,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Optional,No,No,Yes,,,,,,,,"$65,996.00",15,30,,,,,,,
0,https://freida.ama-assn.org/program/1855421047,University-based,Seattle Children's Hospital,3,3,No,Yes,"June,July",Yes,No,http://depts.washington.edu/neurolog/peds/,Not Available,"James W M Owens
MD, PhD
Seattle Children's Hosp
Neurology MB7420
4800 Sand Point Way NE
Seattle, WA 98105
Tel: (206) 987-2078
Fax: (206) 987-2649
E-mail: james.owens@seattlechildrens.org","Tasha  Taylor
Seattle Children's Hosp
Neurology MB7420
4800 Sand Point Way NE
Seattle, WA 98105
Tel: (206) 987-3699
Fax:
E-mail:",1855421047,"Seattle Children's Hosp, Neurology MB7420, 4800 Sand Point Way NE, Seattle, WA 98105","850 Republican St, Seattle, WA 98109","4800 Sand Point Way NE, Seattle, WA 98105","1959 NE Pacific St, Seattle, WA 98195","1660 S Columbian Way, Seattle, WA 98108",The UW child neurology program is a five year categorical program that includes two years of training in general pediatrics. Applicants who match into child neurology positions will begin training in general pediatrics at UW. Our program provides a wide variety of clinical experiences in a supportive and collegial environment all located in a truly beautiful part of the country.,3,3,3,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 1918185C0",No,12/20/2020,11/16/2020 - 1/13/2021_11/1/2021 - 1/21/2022,9/20/2021,12/19/2021,Yes,28,No,No,3,No,No,___,No,226-235,"No, require USMLE scores for all applicants",No Answer,No Answer,Not required,Yes,Yes,No,29,2,0,0,29,2,62.0,3.2 to 1,60,28,1.5,Yes,Yes,100.0,0.0,0.0,66.8,33.1,Every fourth night for 10 week(s),NGO,N/A,NGO,N/A,NGO,,,4,30%,N/A,,,,,,,"$65,532.00",24,17,"$68,340.00",24,17,No answer,17,84,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Optional,Yes,Yes,Yes,"325 Ninth Ave, Seattle, WA 98104-2499",,,,,,,"$71,280.00",24,17,,,,,,,
0,https://freida.ama-assn.org/program/1855618109,University-based,University of Wisconsin Hospitals and Clinics,3,3,No,Yes,"June,July",Yes,No,http://www.neurology.wisc.edu,Not Available,"Adam D Wallace
MD
Univ of Wisconsin Hosp and Clinics
Dept of Neurology
1685 Highland Ave
Madison, WI 53705
Tel: (608) 265-7951
Fax:
E-mail: residency@neurology.wisc.edu","Pamela  Adams
Univ of Wisconsin Hosp and Clinics
Dept of Neurology
1685 Highland Ave
Madison, WI 53705
Tel: (608) 890-3641
Fax:
E-mail: residency@neurology.wisc.edu",1855618109,"Univ of Wisconsin Hosp and Clinics, Dept of Neurology, 1685 Highland Ave, Madison, WI 53705","600 Highland Ave, Madison, WI 53792","2500 Overlook Terrace, Madison, WI 53705",,,"The University of Wisconsin child neurology residency is a categorical program located in Madison, WI. Time is largely spent at American Family Children's Hospital, a free-standing children's hospital and tertiary referral center. Residents also rotate at UW Hospital, UnityPoint Meriter and the VA Hospital. This growing program of 7 pediatric neurologists offers training in multiple subspecialties while focusing on training well rounded pediatric neurologists.",1,1,1,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 1779185C0",Yes,10/31/2020,11/1/2020 - 1/31/2021_11/1/2021 - 1/31/2022,9/1/2021,10/31/2021,Yes,15,No,No,3,No,Yes,200_190__,Yes,226-235,"No, require USMLE scores for all applicants","No, require USMLE scores for all applicants",No Answer,"Desired, with some exceptions",Yes,No,No,7,0,0,0,7,0,28.5,2.3 to 1,55,24,1,Yes,,100.0,0.0,0.0,100.0,0.0,N/A,NGO,N/A,NGO,N/A,NGO,,,4,50%,N/A,,,,,,,"$64,562.00",15,7,"$67,461.00",15,7,Yes,180,NGO,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Optional,No,Yes,Yes,,,No,,,,,"$70,445.00",15,7,,,,,,,
0,https://freida.ama-assn.org/program/1855621070,University-based,Children's Wisconsin,3,3,No,Yes,July,Yes,No,https://www.mcw.edu/departments/neurology/education/,Not Available,"Matthew M Harmelink
MD
Children's Hosp Wisconsin
CCC540
9000 W Wisconsin Ave
Milwaukee, WI 53226
Tel: (920) 254-2156
Fax: (414) 337-7908
E-mail: mharmelink@mcw.edu","Ashlie N Schaffner
Med Coll of Wisconsin Affiliated Hosps
Hub 4326
8701 Watertown Plank Rd
Milwaukee, WI 53201
Tel: (414) 955-0623
Fax:
E-mail: aschaffner@mcw.edu",1855621070,"Children's Hosp Wisconsin, CCC540, 9000 W Wisconsin Ave, Milwaukee, WI 53226","8701 W Watertown Plank Rd, Milwaukee, WI 53226","9000 W Wisconsin Ave, Milwaukee, WI 53201",,,,2,2,2,,"Yes  , 2 year(s)",Yes,"Yes , Codes: 1784185C0,1784185R0",Yes,1/15/2021,10/21/2020 - 1/31/2021_10/21/2020 - 1/31/2021,,,Yes,25,No,No,3,No,Yes,___,No,No Answer,Yes,No,No Answer,"Desired, with some exceptions",Yes,Yes,No,38,5,3,4,41,9,26.3,6.5 to 1,60,24,1.5,Yes,,70.0,30.0,0.0,80.0,20.0,Every sixth night for 6 month(s),NGO,Every sixth night for 10 month(s),NGO,Every sixth night for 12 month(s),NGO,,,6,NGO,N/A,,,,,,,"$62,140.00",21,14,"$63,200.00",21,14,Yes,Not Available,Not Available,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Required,Yes,Yes,Yes,,,No,(52 wks ),,,,"$66,400.00",21,14,,,,,,,
0,https://freida.ama-assn.org/program/0800121010,,,3,3,No,No,July,Yes,No,http://www.uab.edu/derm,UAB Dermatology 2020,"Lauren  Kole
MD
Univ of Alabama Med Ctr
Dept of Dermatology FOT 858
510 20th St S
Birmingham, AL 35233
Tel: (205) 975-4917
Fax: (205) 934-5766
E-mail: laurenkole@uabmc.edu","Leslie R Johnson
BS
Univ of Alabama Med Ctr
Dept of Dermatology FOT 858
510 20th St S
Birmingham, AL 35233
Tel: (205) 975-4917
Fax: (205) 934-5766
E-mail: lmroop@uabmc.edu",0800121010,"Univ of Alabama Med Ctr, Dept of Dermatology FOT 858, 510 20th St S, Birmingham, AL 35233","619 19th St S, Birmingham, AL 35249-6505","1600 7th Ave S, Birmingham, AL 35233","700 S 19th St, Birmingham, AL 35233","1515 6th Ave S, Birmingham, AL 35233-1601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3570 Grandview Pkwy, Birmingham, AL 35243","201 Office Park Dr, Birmingham, AL 35223",,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0800421013,University-based,University of Arkansas for Medical Sciences (UAMS) College of Medicine,3,3,No,Yes,July,Yes,No,http://www.dermatology.uams.edu,Not Available,"Thomas A Jennings
MD, PhD
Univ of Arkansas for Med Sciences
Slot 576
4301 W Markham St
Little Rock, AR 72205
Tel: (501) 686-6194
Fax: (501) 686-7264
E-mail: tajennings@uams.edu","Kim  Aeilts
Univ of Arkansas for Med Sciences
Slot 576
4301 W Markham St
Little Rock, AR 72205
Tel: (501) 686-6194
Fax: (501) 686-7264
E-mail: kaeilts@uams.edu",0800421013,"Univ of Arkansas for Med Sciences, Slot 576, 4301 W Markham St, Little Rock, AR 72205","4301 W Markham St, Little Rock, AR 72205-7249","4301 W Markham St, Little Rock, AR 72205","800 Marshall St, Little Rock, AR 72202-3591","4300 W 7th St, Little Rock, AR 72205-5484",Continuity clinic for three consecutive years at VA Hosp outpatient dermatology clinic.,3,3,3,,"Yes  , 1 year(s)",No,"Yes , Codes: 1018080C0",No,10/20/2020,12/4/2020 - 12/11/2020_12/3/2021 - 12/10/2021,9/1/2021,10/20/2021,No,39,No,No,3,No,Yes,235___,No,236-245,No,"No, require USMLE scores for all applicants",No Answer,Required,No,No,No,4,0,0,0,4,0,25.0,0.4 to 1,50,16,2,Yes,Yes,100.0,0.0,0.0,63.8,36.1,N/A,28,N/A,12,N/A,12,,,7,90%,N/A,,,,"$54,365.00",15,12,"$56,158.00",15,12,"$57,799.00",15,12,Yes,21,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Not Available,When resident/fellow starts program,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Optional,No,No,Yes,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/0800300146,,,3,3,No,No,"July,Negotiable",Yes,No,https://www.phoenixdermresidency.com/,Not Available,"Stephen E Kessler
DO
Alta Dermatology Group
Ste 114
130 S 63rd St
Mesa, AZ 85206
Tel: (480) 981-2888
Fax: (480) 654-0599
E-mail: residency@altaderm.com","Ann Marie  Keen
Alta Dermatology Group
Ste 114
130 S 63rd St
Mesa, AZ 85206
Tel: (480) 981-2888
Fax:
E-mail: residency@altaderm.com",0800300146,"Alta Dermatology Group, Ste 114, 130 S 63rd St, Mesa, AZ 85206","1750 Independence Ave, Kansas City, MO 64106","7th St and Indian School Rd, Phoenix, AZ 85012","1919 E Thomas Rd, Phoenix, AZ 85016","130 S 63rd St, Mesa, AZ 85206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4840 E Indian School Rd, Phoenix, AZ 85018","9060 E Via Linda, Scottsdale, AZ 85258",,,"2732 N Alvernon Way, Tucson, AZ 85712",,,,,,,,,,,,
