,Link,Program best described as,Primary teaching site,Accredited length of training,Required length,Accepting applications for training that begins in 2021-2022,Will be accepting applications for training that begins in 2022-2023,Program start dates,Participates in ERAS®,Affiliated with U.S. government,Web Address,Video,Program director,Person to contact for more information about the program,ID,Location,Sponsor,Participant 0,Participant 1,Participant 2,Intro,Year 1,Year 2,Year 3,Year 4,Requires previous GME,Offers preliminary positions,Participates in the Main Match of the National Resident Matching Program (NRMP),Participates in the Advanced or Fellowship Match of the National Resident Matching Program (NRMP),Latest date for applications for 2021-2022,Interview period,Earliest date for applications for 2022-2023,Latest date for applications for 2022-2023,Applicants may interview remotely via video conferencing,Interviews conducted last year for first year positions,Participates in San Francisco match,Participates in another matching program,Required letters of recommendation,Osteopathic Recognition and/or is accredited by the ACGME and the AOA,Step 1 required,Minimum score,Step 2 required,Average Step 1 score (range) of current residents/fellows,Level 1 required,Level 2 required,Average Level 1 score (range) of current residents/fellows,"To be considered by this program, passing Step 2 CS or Level 2 PE on the 1st try is:",J-1 visa sponsorship through ECFMG,H-1B visa,F-1 visa (OPT 1st year),Full-time paid_Physician,Full-time paid_Non-physician,Part-time paid_Physician,Part-time paid_Non-physician,Total_Physician,Total_Non-physician,Percentage of full-time paid female physician faculty,Ratio of full-time equivalent paid faculty to positions,"Avg. hrs/wk on duty during first year (including patient care, all call, night float, research, conferences, etc)",Maximum consecutive hours on duty during first year (excluding beeper call),Average number of 24-hour off duty periods per week during first year,Program allows moonlighting (beyond GY1),Night float system (Residents participate during first year),% USMD,% IMG,% DO,% Female,% Male,Year most taxing schedule And frequency per year_Year 1,Beeper or home call (Weeks/Year)_Year 1,Year most taxing schedule And frequency per year_Year 2,Beeper or home call (Weeks/Year)_Year 2,Year most taxing schedule And frequency per year_Year 3,Beeper or home call (Weeks/Year)_Year 3,Year most taxing schedule And frequency per year_Year 4,Beeper or home call (Weeks/Year)_Year 4,Avg hours/week of scheduled structured didactic activities,Training at hospital outpatient clinics during 1st year,"Training during 1st year in ambulatory non-hospital community-based settings, e.g., physician offices, community clinics",Salary compensation_Year 1,Vacation days_Year 1,Sick days_Year 1,Salary compensation_Year 2,Vacation days_Year 2,Sick days_Year 2,Salary compensation_Year 3,Vacation days_Year 3,Sick days_Year 3,Salary compensation_Year 4,Vacation days_Year 4,Sick days_Year 4,Salary paid by a non-profit institution,Maximum number of paid days for family/medical leave,Maximum number of unpaid days for family/medical leave,Part-time/shared schedule positions,On-site child care,Subsidized child care,Moving allowance,Salary advance for moving or other expenses,Housing stipend,Free parking,On-call meal allowance,"iPads, tablets, etc., or technology allowance","Placement assistance upon completion of program into practice, fellowship or academia",Policy prohibits hiring smokers/users of nicotine products,Offers additional training or educational experience beyond accredited length,Offers a primary care track,Offers a rural track,Offers a women's health track,Offers a hospitalist track,Offers a research track/nonaccredited fellowship track,Offers an academic or clinician educator track,Offers another track,Patient surveys,Portfolio system,Objective structured clinical examinations (OSCE),Major medical insurance for residents,Major medical insurance for dependents,Major medical insurance for domestic partners,Outpatient mental health insurance,Inpatient mental health insurance,Group life insurance,Dental insurance,Disability insurance,Disability insurance for occupationally-acquired HIV,Medical insurance coverage begins,Integrative medicine curriculum,Formal mentoring program,"Curriculum to develop health systems leadership skills (e.g., QI project leadership, community/organizational advocacy)",Formal program to develop teaching skills,Formal program to foster interprofessional teamwork,Instruction in medical Spanish or other non-English language,Alternative/complementary medicine curriculum,Economics of health care systems curriculum,Debt management/financial counseling,Academic support for USMLE Step 3 preparation,International experience/global health,Resident/fellow retreats,Off-campus electives,Hospice/home care experience,"MPH, MBA, PhD or other advanced degree training",Research rotation,Aggregate resident Milestone achievements,Graduates’ board certification pass rates,"Performance-based assessment scores (e.g. OSCE, patient or computer simulations)",Night float system,,Participant 3,Participant 4,Participant 5,Participant 6,No,Yes,Participant 7,Participant 8,Participant 9,Participant 10,Participant 11
0,https://freida.ama-assn.org/program/2203331365,Community-based university affiliated,Morristown Medical Center,4,4,No,Yes,July,Yes,No,https://www.atlantichealth.org/professionals-medical-education/residencies/,Not Available,"Einat  Manor
MD
Morristown Med Ctr
Dept of Ob/Gyn F-1
100 Madison Ave
Morristown, NJ 07960
Tel: (973) 971-6279
Fax: (973) 290-7054
E-mail: einat.manor@atlantichealth.org","Michele  Browne
Morristown Med Ctr
Dept of Ob/Gyn Deskovick One
100 Madison Ave
Morristown, NJ 07962-1956
Tel: (973) 971-6279
Fax: (973) 290-7054
E-mail: obgyn.residency@atlantichealth.org",2203331365,"Morristown Med Ctr, Dept of Ob/Gyn F-1, 100 Madison Ave, Morristown, NJ 07960","475 South St, Morristown, NJ 07962","100 Madison Ave, Morristown, NJ 07962-1956","99 Beauvoir Ave, Summit, NJ 07902","111 Madison Ave, Morristown, NJ 07960","The mission of our department is to provide the finest comprehensive training for future physicians in our specialty by utilizing the latest innovative techniques and knowledge to provide the highest quality of patient care. Our goal is to create a learning environment that fosters the knowledge, skills, attitudes and behaviors of physicians who exhibit the highest levels of professional competence in women's health care.",5,5,5,5,No,No,"Yes , Codes: 1394220C0",No,10/21/2020,11/19/2020 - 1/14/2021_11/18/2021 - 1/13/2022,9/1/2021,10/21/2021,Yes,62,No,No,3,No,Yes,210_215_525_525,Yes,210-225,Yes,Yes,501-540,"Desired, with some exceptions",Yes,No,No,25,0,8,0,33,0,76.0,1.4 to 1,80,24,1,No,Yes,31.0,21.0,47.9,73.9,26.0,Every seventh night for week(s),0,Every seventh night for week(s),0,Every seventh night for week(s),0,Every seventh night for week(s),Not Available,5,20%,8%,"$62,153.00",20,3,"$64,297.00",20,3,"$66,976.00",20,3,"$70,191.00",20,3,Yes,23,60,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Required,Yes,Yes,Yes,,(4 wks ),,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203312165,Community-based university affiliated,HMH-Jersey Shore University Medical Center,4,4,No,Yes,"July,Negotiable",Yes,No,https://www.hackensackmeridianhealth.org/,Not Available,"Noelle  Aikman
MD
Jersey Shore Univ Med Ctr
Dept of Ob/Gyn
1945 State Rte 33
Neptune, NJ 07754
Tel: (732) 776-3790
Fax:
E-mail: noelle.aikman@hackensackmeridian.org","Vanessa  Schroeder
Jersey Shore Univ Med Ctr
Dept of Ob/Gyn
1945 State Rte 33
Neptune, NJ 07754
Tel: (732) 776-3780
Fax: (732) 776-4525
E-mail: vanessa.schroeder@hackensackmeridian.org",2203312165,"Jersey Shore Univ Med Ctr, Dept of Ob/Gyn, 1945 State Rte 33, Neptune, NJ 07754","1945 Corlies Ave, Neptune, NJ 07753",,,,It's great living on the Jersey Shore! We are one hour from New York City and Philadelphia. We are a self-contained residency with all specialties under one roof. We have a very diverse patient population. Many of our residents have stayed or returned to the program to become attendings. We have a family feel to the program.,4,4,4,4,No,No,"Yes , Codes: 1395220C0",No,11/1/2020,11/17/2020 -_-,,11/1/2021,Yes,75,No,No,3,No,Yes,210_210_501_501,Yes,210-225,Yes,Yes,501-540,"Desired, with some exceptions",No,No,No,29,3,4,3,33,6,62.0,1.9 to 1,68,24,1,No,Yes,30.6,6.8,62.5,95.2,4.7,N/A,0,N/A,0,Every seventh night for 9 month(s),0,Every seventh night for 11 month(s),Not Available,6,20%,N/A,"$56,143.00",20,10,"$59,948.00",20,10,"$63,618.00",20,10,"$67,435.00",20,10,Yes,20,0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Resident Shares Cost,Resident Shares Cost,"Available, Not Paid By Institution",Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Optional,Yes,Yes,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203312362,Community-based university affiliated,St Peter's University Hospital,4,4,No,Yes,July,Yes,No,https://www.saintpetershcs.com/Graduate-Medical-Education/,Not Available,"Richard  Stewart
DO
St Peter's Univ Hosp
Dept of Ob/Gyn MOB 4th Fl
254 Easton Ave
New Brunswick, NJ 08901
Tel: (732) 745-8600
Fax: (732) 342-8479
E-mail: rstewart@saintpetersuh.com","Mary Ellen L Hobler
St Peter's Univ Hosp
MOB 4th Fl Rm 4350
254 Easton Ave
New Brunswick, NJ 08901
Tel: (732) 565-5415
Fax: (732) 342-8479
E-mail: mhobler@saintpetersuh.com",2203312362,"St Peter's Univ Hosp, Dept of Ob/Gyn MOB 4th Fl, 254 Easton Ave, New Brunswick, NJ 08901","254 Easton Ave, New Brunswick, NJ 08903","300 Second Ave, Long Branch, NJ 07740","125 Paterson St, New Brunswick, NJ 08903",,We are also affiliated with Saint Georges University Medical School.,5,5,5,5,No,No,"Yes , Codes: 3211220C0",No,12/1/2020,11/1/2020 - 12/30/2020_11/1/2021 - 12/30/2021,10/1/2021,1/1/2022,No,95,No,No,3,No,Yes,200_200_520_520,Yes,226-235,Yes,Yes,501-540,"Desired, with some exceptions",Yes,Yes,No,12,0,10,0,22,0,41.6,0.8 to 1,65,24,1,No,Yes,24.2,44.7,31.0,79.2,20.7,Once per week for 12 month(s),0,Once per week for 12 month(s),0,Once per week for 12 month(s),0,Once per week for 12 month(s),Not Available,5,15%,N/A,"$56,937.00",20,8,"$60,795.00",20,8,"$64,519.00",20,8,"$68,285.00",20,8,Yes,7,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,"Available, Not Paid By Institution",When resident/fellow starts program,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Not available,No,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203321167,University-based,Robert Wood Johnson University Hospital,4,4,No,Yes,July,Yes,No,https://rwjms.rutgers.edu/departments/obgyn/message-from-the-chair,Not Available,"Gary A Ebert
MD
Rutgers Robert Wood Johnson Med Sch
Dept of Ob/Gyn 2nd Fl
125 Paterson St
New Brunswick, NJ 08901
Tel: (732) 235-6375
Fax: (732) 235-9855
E-mail: ebertga@rwjms.rutgers.edu","Nancy  Mastrogiovanni
Rutgers Robert Wood Johnson Med Sch
ObGyn 2nd Fl
125 Paterson St
New Brunswick, NJ 08901
Tel: (732) 235-6375
Fax: (732) 235-9855
E-mail: duncanny@rwjms.rutgers.edu",2203321167,"Rutgers Robert Wood Johnson Med Sch, Dept of Ob/Gyn 2nd Fl, 125 Paterson St, New Brunswick, NJ 08901","65 Bergen St, Newark, NJ 07103","One Robert Wood Johnson Pl, New Brunswick, NJ 08903-2601","530 New Brunswick Ave, Perth Amboy, NJ 08861-3685",,,5,5,5,5,No,No,"Yes , Codes: 2918220C0",No,11/1/2020,11/13/2020 - 1/8/2021_-,,,Yes,64,No,No,3,No,Yes,___,No,210-225,No,No,No Answer,Not required,Yes,No,No,30,2,2,0,32,2,66.6,1.5 to 1,67,16,1.5,No,Yes,100.0,0.0,0.0,93.3,6.6,Every seventh night for 10 month(s),0,Every seventh night for 10 month(s),0,Every seventh night for 10 month(s),0,Every seventh night for 10 month(s),Not Available,6,0%,20%,"$60,243.00",20,12,"$64,326.00",20,12,"$68,264.00",20,12,"$72,250.00",20,12,Yes,48,84,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,More than 30 days of starting program,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Not available,No,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203321321,Community-based,Newark Beth Israel Medical Center,4,4,No,Yes,July,Yes,No,https://www.rwjbh.org,Not Available,"Yvonne  Wright-Cadet
MD
Newark Beth Israel Med Ctr
Bldg L-2
201 Lyons Ave
Newark, NJ 07112
Tel: (973) 926-4882
Fax: (973) 923-7497
E-mail: yvonne.wright-cadet@rwjbh.org","Sharon  Hinton
Newark Beth Israel Med Ctr
Bldg L-2
201 Lyons Ave
Newark, NJ 07112-2027
Tel: (973) 926-4882
Fax: (973) 923-7497
E-mail: sharon.hinton@rwjbh.org",2203321321,"Newark Beth Israel Med Ctr, Bldg L-2, 201 Lyons Ave, Newark, NJ 07112","65 Bergen St, Newark, NJ 07103","201 Lyons Ave, Newark, NJ 07112","94 Old Short Hills Rd, Livingston, NJ 07039-5672",,There is a diverse patient population at NBIMC. Residents are involved in all aspects of patient care while they are in-house. Residents develop continuity of care with their patients in their resident weekly continuity clinic at the Women's Health Center.,4,4,4,4,No,No,"Yes , Codes: 1397220P0,1397220C0",No,12/31/2020,11/9/2020 - 1/31/2021_10/11/2021 - 1/3/2022,9/20/2021,12/31/2021,Yes,75,No,No,3,No,Yes,200__490_,No,210-225,Yes,No,450-500,"Desired, with some exceptions",No,No,No,13,0,5,0,18,0,46.1,0.9 to 1,65,24,2,No,Yes,20.8,47.9,31.2,70.8,29.1,Every third night for 12 month(s),0,Every third night for 12 month(s),0,Every fourth night for 12 month(s),0,Every fourth night for 12 month(s),Not Available,5,25%,N/A,"$58,181.00",25,NGO,"$60,183.00",25,NGO,"$63,105.00",25,NGO,"$65,703.00",25,NGO,Yes,130,60,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Optional,No,No,No,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203331166,,,4,4,No,No,July,No,No,http://njms.rutgers.edu/departments/ob_gyn,Not Available,"Lisa  Pompeo
MD
Rutgers New Jersey Med Sch
MSB E506
185 S Orange Ave
Newark, NJ 07103
Tel: (973) 972-5957
Fax: (973) 972-4574
E-mail: pompeoli@njms.rutgers.edu","Patricia  Crawford
Rutgers New Jersey Med Sch
MSB E506D
185 S Orange Ave
Newark, NJ 07103-2714
Tel: (973) 972-3574
Fax: (973) 972-4574
E-mail: crawfopa@njms.rutgers.edu",2203331166,"Rutgers New Jersey Med Sch, MSB E506, 185 S Orange Ave, Newark, NJ 07103","65 Bergen St, Newark, NJ 07103","150 Bergen St, Newark, NJ 07103","30 Prospect Ave, Hackensack, NJ 07601","94 Old Short Hills Rd, Livingston, NJ 07039-5672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203321323,Community-based university affiliated,St Joseph's University Medical Center,4,4,No,Yes,July,Yes,No,http://www.sjhmc.org,Not Available,"Peter  Balazs
MD
St Joseph's Univ Med Ctr
Dept of Ob/Gyn
703 Main St
Paterson, NJ 07503
Tel: (973) 754-2726
Fax: (973) 754-2725
E-mail: balazsp@sjhmc.org","Marianna  Eby
St Joseph's Univ Med Ctr
Ob-Gyn Dept Admin Bldg A1403
703 Main St
Paterson, NJ 07503
Tel: (973) 754-2726
Fax: (973) 754-2725
E-mail: ebym@sjhmc.org",2203321323,"St Joseph's Univ Med Ctr, Dept of Ob/Gyn, 703 Main St, Paterson, NJ 07503","703 Main St, Paterson, NJ 07503-2691","30 Prospect Ave, Hackensack, NJ 07601","7600 River Rd, North Bergen, NJ 07047",,,3,3,3,3,No,No,"Yes , Codes: 1406220C0",No,10/30/2020,10/15/2020 - 12/31/2020_10/15/2021 - 12/31/2021,9/15/2021,10/30/2021,No,75,No,No,3,No,Yes,200_200_400_430,Yes,210-225,Yes,Yes,501-540,Required,Yes,No,No,11,3,3,5,14,8,36.3,1.0 to 1,70,12,2,No,Yes,0.0,79.0,20.9,76.5,23.4,Once per week for 10 month(s),0,Once per week for 10 month(s),0,Once per week for 10 month(s),0,Once per week for 10 month(s),Not Available,6,40%,N/A,"$53,045.00",20,5,"$56,068.00",20,5,"$59,092.00",20,5,"$62,115.00",20,5,No,NGO,NGO,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Resident Shares Cost,Resident Shares Cost,Not Available,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Not available,No,No,Yes,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203300368,,,4,4,No,Yes,July,No,No,,Not Available,"Karen S Krieg
DO
Rowan Sch of Med
Ste 2600
42 E Laurel Rd
Stratford, NJ 08084
Tel: (856) 566-7098
Fax: (856) 566-6873
E-mail: dymonddm@rowan.edu","Donna M Dymond
Rowan Sch of Med
Ste 2600
42 E Laurel Rd
Stratford, NJ 08084
Tel: (856) 566-7098
Fax: (856) 566-6873
E-mail: dymonddm@rowan.edu",2203300368,"Rowan Sch of Med, Ste 2600, 42 E Laurel Rd, Stratford, NJ 08084","1 Medical Center Dr, Stratford, NJ 08084-1501","435 Huffville-Cross Keys Rd, Turnersville, NJ 08012","1600 Haddon Ave, Camden, NJ 08103-1111","One Cooper Plaza, Camden, NJ 08103-1489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Medical Center Dr, Stratford, NJ 08043","18 E Laurel Rd, Stratford, NJ 08084",,,,,,,,,
0,https://freida.ama-assn.org/program/2203300367,,,4,4,No,Yes,July,No,No,http://www.inspirahealthnetwork.org/,Not Available,"Benjamin  DiJoseph
DO
Inspira Med Ctr Vineland
Box 93
1505 W Sherman Ave
Vineland, NJ 08360
Tel: (856) 641-8661
Fax: (856) 575-4944
E-mail: perezn@ihn.org","Benjamin  DiJoseph
DO
Inspira Med Ctr Vineland
Box 93
1505 W Sherman Ave
Vineland, NJ 08360
Tel: (856) 641-8661
Fax: (856) 575-4944
E-mail: perezn@ihn.org",2203300367,"Inspira Med Ctr Vineland, Box 93, 1505 W Sherman Ave, Vineland, NJ 08360","1505 W Sherman Ave, Vineland, NJ 08360","1505 W Sherman Ave, Vineland, NJ 08360","One Cooper Plaza, Camden, NJ 08103-1489","570 Egg Harbor, Sewell, NJ 08080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2950 College Dr, Vineland, NJ 08360","785 W Sherman Ave, Vineland, NJ 08360",,,,,,,,,
0,https://freida.ama-assn.org/program/2203300001,Community-based,Virtua Voorhees Hospital,4,4,No,Yes,July,Yes,No,,Not Available,"Kelli E Daniels
MD
Virtua
Graduate Med Education
2225 E Evesham Rd
Voorhees, NJ 08043
Tel: (856) 325-3760
Fax:
E-mail: kedaniel@virtua.org","Grace E Kost
Virtua
Graduate Med Education
2225 E Evesham Rd
Voorhees, NJ 08043
Tel: (856) 325-3737
Fax:
E-mail: gkost@virtua.org",2203300001,"Virtua, Graduate Med Education, 2225 E Evesham Rd, Voorhees, NJ 08043","94 Brick Rd, Marlton, NJ 08053","100 Bowman Dr, Voorhees, NJ 08043","200-B Rte 73 N, Voorhees, NJ 08043","175 Madison Ave, Mount Holly, NJ 08060-2099","Newly accredited ObGYN program with dedicated, experienced faculty,8000 system-wide deliveries/year, high volume of GYN surgeries, 3 week PTO and some holidays, moving allowance",6,6,6,6,No,No,"Yes , Codes: 3084220C0",No,1/15/2021,-_-,,,Yes,120,No,No,3,No,Yes,___,No,No Answer,Yes,No Answer,No Answer,"Desired, with some exceptions",No,No,No,28,0,0,0,28,0,71.4,1.1 to 1,65,24,2,No,Yes,,,,,,N/A,Not Available,N/A,Not Available,N/A,Not Available,N/A,Not Available,9,30%,N/A,"$59,300.00",15,5,"$61,651.00",15,5,"$62,524.00",15,5,,,,Yes,Not Available,Not Available,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Required,Yes,Yes,No,,NGO (wks),"570 Egg Harbor, Sewell, NJ 08080",,,,,,,,,,
0,https://freida.ama-assn.org/program/2203421169,,,4,4,No,Yes,June,Yes,No,http://obgyn.unm.edu,Not Available,"Jody L Stonehocker
MD
Univ of New Mexico Health Science Ctr
Dept of Ob/Gyn MSC 10-5580
1 Univ of New Mexico
Albuquerque, NM 87131
Tel:
Fax:
E-mail: ratoranomark@salud.unm.edu","Rachel  Torano-Mark
Univ of New Mexico Health Science Ctr
Dept of Ob/Gyn MSC 10-5580
1 Univ of New Mexico
Albuquerque, NM 87131-0001
Tel: (505) 272-6368
Fax: (505) 272-6385
E-mail: ratoranomark@salud.unm.edu",2203421169,"Univ of New Mexico Health Science Ctr, Dept of Ob/Gyn MSC 10-5580, 1 Univ of New Mexico, Albuquerque, NM 87131","1 University Blvd, Albuquerque, NM 87131-5156","2211 Lomas Blvd NE, Albuquerque, NM 87106-2745","5400 Gibson Blvd SE, Albuquerque, NM 87108","3001 Broadmoor Blvd NE, Rio Rancho, NM 87144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1501 San Pedro Dr SE, Albuquerque, NM 87108","5901 Harper Dr NE, Albuquerque, NM 87125-6666",,,,,,,,,
0,https://freida.ama-assn.org/program/2203100319,,,4,4,No,Yes,July,Yes,No,http://www.sunrisehealthgme.com/GME-Programs/OBGYN.aspx,Not Available,"Sonia  Ceballos
MD
MountainView Hosp
2nd Fl
2880 N Tenaya Way
Las Vegas, NV 89128
Tel: (702) 962-9552
Fax:
E-mail: sonia.ceballos@hcahealthcare.com","Melinda  Thrasher
MountainView Hosp
2nd Fl
2880 N Tenaya Way
Las Vegas, NV 89128
Tel: (702) 962-9552
Fax:
E-mail: melinda.thrasher@hcahealthcare.com",2203100319,"MountainView Hosp, 2nd Fl, 2880 N Tenaya Way, Las Vegas, NV 89128","2360 Corporate Circle, Henderson, NV 89074","3186 Maryland Pkwy, Las Vegas, NV 89193-8530","8851 W Sahara Ave, Las Vegas, NV 89117","3100 N Tenaya Way, Las Vegas, NV 89128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,https://freida.ama-assn.org/program/2203121318,University-based,University Medical Center of Southern Nevada,4,4,No,Yes,July,Yes,No,https://www.unlv.edu/medicine/obgyn,Not Available,"Glendell  De Guzman
MD
Univ of Nevada Las Vegas Sch of Med
Dept of Ob/Gyn Ste 290
1701 W Charleston Blvd
Las Vegas, NV 89102
Tel: (702) 671-2385
Fax:
E-mail: obgyn.residency@medicine.unlv.edu","Lori  Spurk
BA
Univ of Nevada Las Vegas Sch of Med
Dept of Ob/Gyn Ste 290
1701 W Charleston Blvd
Las Vegas, NV 89102
Tel: (702) 671-2385
Fax: (702) 671-2333
E-mail: lori.spurk@unlv.edu",2203121318,"Univ of Nevada Las Vegas Sch of Med, Dept of Ob/Gyn Ste 290, 1701 W Charleston Blvd, Las Vegas, NV 89102","1001 Shadow Ln, Las Vegas, NV 89106-7407","1800 W Charleston Blvd, Las Vegas, NV 89102-2386","3186 Maryland Pkwy, Las Vegas, NV 89193-8530","8851 W Sahara Ave, Las Vegas, NV 89117","Our program offers a rich and diverse clinical experience in general OB/GYN and all of its sub-specialties. Our faculty is outstanding, experienced and works closely with the residents. We will prepare you for a great career whether it be in private practice or academic medicine. Come and see for yourself, you won't be disappointed.",6,6,6,6,No,No,"Yes , Codes: 2028220C0",No,,-_-,,,Yes,60,No,Yes,3,No,Yes,210_220_550_550,Yes,236-245,Yes,Yes,Greater than 600,"Desired, with some exceptions",No,No,No,17,3,2,0,19,3,41.1,0.7 to 1,65,16,1.5,No,Yes,88.0,11.9,0.0,85.5,14.4,Other for 4 month(s),0,Two times per week for 5 month(s),0,Two times per week for 4 month(s),0,Every fifth night for 4 month(s),Not Available,3,NGO,10%,"$52,540.00",15,15,"$54,330.00",15,15,"$56,035.00",15,15,"$58,385.00",15,15,Yes,15,NGO,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fully Paid by Institution,Resident Shares Cost,Resident Shares Cost,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,Fully Paid by Institution,When resident/fellow starts program,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Required,Yes,Yes,No,,(4 wks ),"872 E Sahara Ave, Las Vegas, NV 89104",,,,,,,,,,
0,https://freida.ama-assn.org/program/2203521170,,,4,4,No,Yes,July,Yes,No,https://www.amc.edu/academic/GMENew/OBGYN/obgyn-index.cfm,Albany Medical College GME OBGYN Program,"Erin C Crosby
MD
Albany Med Ctr
2nd Fl MC-74
391 Myrtle Ave
Albany, NY 12208
Tel: (518) 264-5026
Fax: (518) 262-2675
E-mail: crosbye@amc.edu","Lynn  Cronin
BS
Albany Med Ctr
2nd Fl MC-74
391 Myrtle Ave
Albany, NY 12208
Tel: (518) 264-5026
Fax: (518) 262-2675
E-mail: croninl@amc.edu",2203521170,"Albany Med Ctr, 2nd Fl MC-74, 391 Myrtle Ave, Albany, NY 12208","43 New Scotland Ave, Albany, NY 12208","315 S Manning Blvd, Albany, NY 12208","38 A Old Sparrow Bush Rd, Latham, NY 12110","399 Shaker Rd, Loudonville, NY 12211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
