,Link,Public Schools,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute,sunmary,Population,Median Home Value,Median Rent,Median Household Income,Median Home Value vs. National,Median Rent vs. National,Median Household Income vs. National,Rent,Own,Assault,Assault vs. National,Murder,Murder vs. National,Rape,Rape vs. National,Robbery,Robbery vs. National,Burglary,Burglary vs. National,Theft,Theft vs. National,Motor Vehicle Theft,Motor Vehicle Theft vs. National,<10 years,10-17 years,18-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65+ years,Master's degree or higher,Master's degree or higher vs. National,Bachelor's degree,Bachelor's degree vs. National,Some college or associate's degree,Some college or associate's degree vs. National,High school diploma or equivalent,High school diploma or equivalent vs. National,Less than high school diploma,Less than high school diploma vs. National,Overall rating,Total reviews,5-star ratings,4-star ratings,3-star ratings,2-star ratings,1-star ratings,Unemployment Rate,Poverty Rate,Non-Citizens,White,Hispanic,Two or more races,Asian,Other race,African American,Hawaiian or other Pacific Islander,American Indian or Alaska native,Male,Female,<$25k,$25-$44k,$45-$74k,$75-$149k,$150k+,<$15k,$15-$34k,$35-$64k,$65k+
0,https://www.niche.com/places-to-live/c/daviess-county-mo/,B minus,B+,B minus,C+,C,B minus,B minus,A,C minus,C minus,C+,"Daviess County is located in Missouri with a population of 8,295. In Daviess County, most residents own their homes. Many retirees live in Daviess County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.13,0.12,0.08,0.1,0.11,0.12,0.14,0.2,0.05,-0.5833333333333333,0.13,-0.35,0.25,-0.13793103448275856,0.41,0.5185185185185184,0.15,0.25,,,,,,,,0.016,0.142,0.005,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.01,0.5,0.5,0.22,0.22,0.3,0.2,0.06,0.28,0.37,0.24,0.11
0,https://www.niche.com/places-to-live/c/orange-county-vt/,C,C minus,B,C+,C,B minus,D,C+,A minus,B+,C+,"Orange County is located in Vermont with a population of 28,908. In Orange County, most residents own their homes. Many young professionals live in Orange County and residents tend to be liberal.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.1,0.09,0.08,0.11,0.11,0.14,0.17,0.21,0.13,0.08333333333333348,0.16,-0.20000000000000007,0.27,-0.06896551724137923,0.36,0.33333333333333326,0.08,-0.33333333333333326,,,,,,,,0.025,0.09699999999999999,0.006999999999999999,0.96,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.18,0.19,0.24,0.31,0.08,0.24,0.3,0.31,0.15
0,https://www.niche.com/places-to-live/c/tillamook-county-or/,B minus,D,B+,C+,B minus,B minus,B,C minus,B minus,A,A minus,"Tillamook County is located in Oregon with a population of 26,389. In Tillamook County, most residents own their homes. Many retirees live in Tillamook County and residents tend to have moderate political views.",,,,,,,,0.31,0.69,,,,,,,,,,,,,,,0.1,0.09,0.06,0.11,0.1,0.12,0.17,0.25,0.09,-0.25,0.13,-0.35,0.39,0.3448275862068968,0.29,0.07407407407407396,0.1,-0.16666666666666663,,,5,5,2,0,0,0.026000000000000002,0.131,0.038,0.84,0.1,0.03,0.01,0.0,0.0,0.0,0.01,0.5,0.5,0.22,0.23,0.25,0.25,0.05,0.3,0.34,0.24,0.13
0,https://www.niche.com/places-to-live/c/adair-county-ky/,C+,B+,C,C,C,C+,B minus,A minus,C minus,C+,C+,"Adair County is located in Kentucky with a population of 19,222. In Adair County, most residents own their homes. Residents of Adair County tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.1,0.1,0.12,0.12,0.11,0.13,0.14,0.19,0.08,-0.33333333333333326,0.08,-0.6000000000000001,0.25,-0.13793103448275856,0.39,0.4444444444444444,0.2,0.6666666666666667,,,0,1,4,2,0,0.028999999999999998,0.205,0.013000000000000001,0.93,0.02,0.01,0.01,0.0,0.03,0.0,0.0,0.5,0.5,0.35,0.22,0.22,0.17,0.04,0.41,0.34,0.18,0.07
0,https://www.niche.com/places-to-live/c/ontonagon-county-mi/,C,B,B minus,C minus,C minus,C,D+,A,C,B+,B,"Ontonagon County is located in Michigan with a population of 5,877. In Ontonagon County, most residents own their homes. Many retirees live in Ontonagon County and residents tend to be conservative.",,,,,,,,0.12,0.88,,,,,,,,,,,,,,,0.06,0.07,0.05,0.05,0.08,0.13,0.21,0.35,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.33,0.13793103448275867,0.43,0.5925925925925926,0.08,-0.33333333333333326,,,,,,,,0.028999999999999998,0.136,0.006,0.95,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.51,0.49,0.27,0.27,0.26,0.17,0.03,0.31,0.39,0.22,0.08
0,https://www.niche.com/places-to-live/c/union-county-ky/,C minus,B,C+,C,B,C,B,A,C+,C,B minus,"Union County is located in Kentucky with a population of 14,638. In Union County, most residents own their homes. Residents of Union County tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.11,0.08,0.16,0.11,0.11,0.12,0.14,0.16,0.05,-0.5833333333333333,0.06,-0.7,0.31,0.06896551724137945,0.48,0.7777777777777777,0.1,-0.16666666666666663,,,1,1,0,0,0,0.04,0.20199999999999999,0.009000000000000001,0.82,0.02,0.02,0.0,0.0,0.13,0.0,0.0,0.52,0.48,0.21,0.27,0.23,0.23,0.05,0.31,0.33,0.23,0.14
0,https://www.niche.com/places-to-live/c/henderson-county-il/,C minus,B,B,C minus,C,B+,C+,A,C+,C minus,C,"Henderson County is located in Illinois with a population of 6,809. In Henderson County, most residents own their homes. Many retirees live in Henderson County and residents tend to lean conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.09,0.1,0.07,0.09,0.09,0.13,0.18,0.25,0.05,-0.5833333333333333,0.14,-0.29999999999999993,0.31,0.06896551724137945,0.42,0.5555555555555554,0.09,-0.25,,,,,,,,0.034,0.078,0.006,0.96,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.49,0.51,0.18,0.23,0.3,0.26,0.03,0.27,0.35,0.27,0.11
0,https://www.niche.com/places-to-live/c/orleans-county-ny/,B minus,C,B,B minus,B minus,C+,C minus,B minus,B minus,B+,B,"Orleans County is located in New York with a population of 40,904. In Orleans County, most residents own their homes. Residents of Orleans County tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.1,0.09,0.08,0.13,0.12,0.15,0.16,0.17,0.06,-0.5,0.1,-0.5,0.33,0.13793103448275867,0.38,0.40740740740740744,0.12,0.0,,,,,,,,0.033,0.135,0.013999999999999999,0.86,0.05,0.02,0.01,0.0,0.06,0.0,0.0,0.5,0.5,0.2,0.22,0.26,0.25,0.06,0.27,0.32,0.26,0.14
0,https://www.niche.com/places-to-live/c/linn-county-ks/,C+,B,C minus,C+,C,A minus,B minus,A minus,C minus,C+,C,"Linn County is located in Kansas with a population of 9,671. In Linn County, most residents own their homes. Many retirees live in Linn County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.11,0.12,0.07,0.09,0.12,0.12,0.15,0.22,0.05,-0.5833333333333333,0.11,-0.45000000000000007,0.35,0.2068965517241379,0.39,0.4444444444444444,0.1,-0.16666666666666663,,,,,,,,0.024,0.165,0.001,0.94,0.03,0.02,0.01,0.0,0.01,0.0,0.01,0.5,0.5,0.28,0.2,0.23,0.25,0.05,0.28,0.33,0.26,0.13
0,https://www.niche.com/places-to-live/c/fleming-county-ky/,B minus,B,C minus,C+,C,B minus,C+,A,B minus,C+,C,"Fleming County is located in Kentucky with a population of 14,513. In Fleming County, most residents own their homes. Many families live in Fleming County and residents tend to be conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.14,0.11,0.08,0.11,0.12,0.14,0.14,0.17,0.05,-0.5833333333333333,0.07,-0.6499999999999999,0.26,-0.10344827586206884,0.4,0.4814814814814814,0.2,0.6666666666666667,,,0,1,0,0,0,0.043,0.19899999999999998,0.002,0.96,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.49,0.51,0.29,0.21,0.24,0.2,0.05,0.3,0.36,0.22,0.11
0,https://www.niche.com/places-to-live/c/sharp-county-ar/,B minus,B,C+,C,C,B,B minus,A,B minus,C,B minus,"Sharp County is located in Arkansas with a population of 17,139. In Sharp County, most residents own their homes. Many retirees live in Sharp County and residents tend to be conservative.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.1,0.11,0.06,0.09,0.1,0.13,0.15,0.26,0.03,-0.75,0.07,-0.6499999999999999,0.32,0.10344827586206917,0.41,0.5185185185185184,0.17,0.41666666666666674,,,,,,,,0.02,0.218,0.004,0.93,0.02,0.03,0.0,0.0,0.01,0.0,0.0,0.49,0.51,0.35,0.28,0.2,0.14,0.02,0.36,0.39,0.19,0.06
0,https://www.niche.com/places-to-live/c/rio-blanco-county-co/,B minus,C+,B minus,C,B minus,C,C minus,C+,B,C,A,"Rio Blanco County is located in Colorado with a population of 6,384. In Rio Blanco County, most residents own their homes. Many families and young professionals live in Rio Blanco County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.16,0.08,0.1,0.13,0.11,0.11,0.15,0.15,0.06,-0.5,0.16,-0.20000000000000007,0.38,0.3103448275862071,0.32,0.18518518518518512,0.08,-0.33333333333333326,,,,,,,,0.037000000000000005,0.107,0.021,0.85,0.1,0.03,0.0,0.0,0.0,0.0,0.01,0.51,0.49,0.23,0.18,0.21,0.31,0.07,0.29,0.27,0.27,0.17
0,https://www.niche.com/places-to-live/c/crittenden-county-ky/,C minus,B minus,C,C,C,A minus,B minus,A,C+,B,B minus,"Crittenden County is located in Kentucky with a population of 9,000. In Crittenden County, most residents own their homes. Many retirees live in Crittenden County and residents tend to be conservative.",,,,,,,,0.18,0.82,,,,,,,,,,,,,,,0.11,0.12,0.07,0.11,0.12,0.13,0.15,0.2,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.29,0.0,0.42,0.5555555555555554,0.16,0.3333333333333335,,,1,1,1,0,0,0.012,0.14400000000000002,0.002,0.96,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.51,0.49,0.29,0.21,0.25,0.21,0.04,0.3,0.37,0.22,0.11
0,https://www.niche.com/places-to-live/c/dallas-county-mo/,C+,B minus,C,C,C,A minus,B minus,A minus,B,C+,C,"Dallas County is located in Missouri with a population of 16,617. In Dallas County, most residents own their homes. Many retirees live in Dallas County and residents tend to be conservative.",,,,,,,,0.24,0.76,,,,,,,,,,,,,,,0.13,0.1,0.07,0.11,0.11,0.12,0.15,0.21,0.06,-0.5,0.07,-0.6499999999999999,0.26,-0.10344827586206884,0.45,0.6666666666666665,0.17,0.41666666666666674,,,,,,,,0.018000000000000002,0.132,0.01,0.95,0.02,0.02,0.01,0.0,0.0,0.0,0.01,0.49,0.51,0.3,0.22,0.22,0.21,0.06,0.35,0.35,0.21,0.09
0,https://www.niche.com/places-to-live/c/brunswick-county-va/,D+,C+,C,C,A minus,C minus,B+,A minus,C minus,B minus,C,"Brunswick County is located in Virginia with a population of 16,520. In Brunswick County, most residents own their homes. Many retirees live in Brunswick County and residents tend to lean liberal.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.08,0.09,0.09,0.14,0.13,0.12,0.15,0.21,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.29,0.0,0.36,0.33333333333333326,0.21,0.75,,,0,1,8,4,0,0.052000000000000005,0.20199999999999999,0.013000000000000001,0.41,0.02,0.02,0.01,0.0,0.54,0.0,0.0,0.54,0.46,0.29,0.22,0.26,0.2,0.04,0.4,0.28,0.23,0.09
0,https://www.niche.com/places-to-live/c/newton-county-in/,C+,B,B,C+,C+,C,C+,A minus,C,B,C,"Newton County is located in Indiana with a population of 13,992. In Newton County, most residents own their homes. Residents of Newton County tend to be conservative.",,,,,,,,0.22,0.78,,,,,,,,,,,,,,,0.11,0.1,0.08,0.11,0.12,0.13,0.15,0.19,0.04,-0.6666666666666666,0.08,-0.6000000000000001,0.31,0.06896551724137945,0.43,0.5925925925925926,0.14,0.16666666666666674,,,,,,,,0.047,0.129,0.02,0.93,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.18,0.21,0.29,0.28,0.04,0.27,0.31,0.25,0.16
0,https://www.niche.com/places-to-live/c/tunica-county-ms/,C minus,C,C,B minus,B,D,B+,B+,C,B,C+,"Tunica County is located in Mississippi with a population of 9,988. In Tunica County, most residents rent their homes. Many families live in Tunica County and residents tend to be liberal.",,,,,,,,0.6,0.4,,,,,,,,,,,,,,,0.17,0.12,0.04,0.18,0.17,0.09,0.12,0.12,0.06,-0.5,0.11,-0.45000000000000007,0.33,0.13793103448275867,0.33,0.2222222222222221,0.16,0.3333333333333335,,,3,0,1,0,0,0.048,0.23199999999999998,0.022000000000000002,0.19,0.01,0.0,0.01,0.0,0.78,0.0,0.0,0.47,0.53,0.36,0.21,0.24,0.16,0.03,0.34,0.38,0.22,0.07
0,https://www.niche.com/places-to-live/c/macon-county-tn/,B minus,C+,B,B minus,C+,C+,B minus,B+,C minus,B,C minus,"Macon County is located in Tennessee with a population of 23,842. In Macon County, most residents own their homes. Many families live in Macon County and residents tend to be conservative.",,,,,,,,0.26,0.74,,,,,,,,,,,,,,,0.13,0.11,0.08,0.13,0.11,0.14,0.13,0.16,0.04,-0.6666666666666666,0.06,-0.7,0.24,-0.1724137931034483,0.46,0.7037037037037037,0.2,0.6666666666666667,,,1,5,7,5,0,0.019,0.171,0.02,0.92,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.49,0.51,0.28,0.28,0.17,0.22,0.05,0.34,0.35,0.22,0.08
0,https://www.niche.com/places-to-live/c/mifflin-county-pa/,C,C+,B+,C+,C,B,B minus,B,B+,A minus,B minus,"Mifflin County is located in Pennsylvania with a population of 46,276. In Mifflin County, most residents own their homes. Many retirees live in Mifflin County and residents tend to be conservative.",,,,,,,,0.29,0.71,,,,,,,,,,,,,,,0.12,0.1,0.07,0.11,0.1,0.14,0.14,0.21,0.04,-0.6666666666666666,0.08,-0.6000000000000001,0.21,-0.27586206896551724,0.52,0.9259259259259258,0.15,0.25,,,,,,,,0.021,0.133,0.004,0.96,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.49,0.51,0.22,0.23,0.26,0.24,0.05,0.27,0.36,0.26,0.11
0,https://www.niche.com/places-to-live/c/apache-county-az/,C minus,B minus,C+,C,B,C+,B+,B+,B minus,C+,B,"Apache County is located in Arizona with a population of 71,511. In Apache County, most residents own their homes. Residents of Apache County tend to be liberal.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.14,0.13,0.1,0.13,0.11,0.12,0.13,0.15,0.05,-0.5833333333333333,0.08,-0.6000000000000001,0.36,0.24137931034482762,0.32,0.18518518518518512,0.2,0.6666666666666667,,,0,0,1,0,0,0.04,0.354,0.006999999999999999,0.18,0.06,0.01,0.0,0.0,0.01,0.0,0.73,0.49,0.51,0.42,0.2,0.2,0.16,0.03,0.39,0.3,0.22,0.09
0,https://www.niche.com/places-to-live/c/lincoln-county-or/,C+,D minus,B+,C,B minus,C,A+,D+,B+,A,A minus,"Lincoln County is located in Oregon with a population of 48,547. In Lincoln County, most residents own their homes. Many retirees live in Lincoln County and residents tend to lean liberal.",,,,,,,,0.34,0.66,,,,,,,,,,,,,,,0.1,0.07,0.06,0.1,0.1,0.12,0.18,0.28,0.1,-0.16666666666666663,0.15,-0.2500000000000001,0.39,0.3448275862068968,0.27,0.0,0.09,-0.25,,,1,0,0,0,0,0.03,0.162,0.028999999999999998,0.82,0.09,0.04,0.01,0.0,0.0,0.0,0.02,0.48,0.52,0.26,0.21,0.25,0.22,0.06,0.31,0.35,0.21,0.13
0,https://www.niche.com/places-to-live/c/mcintosh-county-ga/,D+,C+,C,C minus,B+,C+,A minus,B+,C,C+,C,"McIntosh County is located in Georgia with a population of 14,174. In McIntosh County, most residents own their homes. Many retirees live in McIntosh County and residents tend to be conservative.",,,,,,,,0.2,0.8,,,,,,,,,,,,,,,0.08,0.09,0.05,0.12,0.09,0.14,0.17,0.26,0.07,-0.41666666666666663,0.11,-0.45000000000000007,0.3,0.034482758620689724,0.37,0.37037037037037024,0.15,0.25,,,1,0,1,0,0,0.033,0.17600000000000002,0.004,0.62,0.0,0.01,0.01,0.0,0.35,0.0,0.0,0.5,0.5,0.27,0.17,0.23,0.28,0.05,0.27,0.36,0.27,0.11
0,https://www.niche.com/places-to-live/c/marlboro-county-sc/,D+,C+,C,C,A,C,B+,A,C+,B minus,C+,"Marlboro County is located in South Carolina with a population of 26,753. In Marlboro County, most residents own their homes. Many families live in Marlboro County and residents tend to lean liberal.",,,,,,,,0.37,0.63,,,,,,,,,,,,,,,0.11,0.1,0.08,0.14,0.13,0.14,0.13,0.17,0.03,-0.75,0.05,-0.75,0.26,-0.10344827586206884,0.42,0.5555555555555554,0.23,0.9166666666666667,,,,,,,,0.065,0.264,0.013000000000000001,0.39,0.03,0.04,0.0,0.0,0.5,0.0,0.03,0.52,0.48,0.39,0.23,0.2,0.15,0.03,0.38,0.38,0.18,0.06
0,https://www.niche.com/places-to-live/c/westmoreland-county-va/,C,D+,B,C,A minus,C,B,B minus,B minus,B minus,C minus,"Westmoreland County is located in Virginia with a population of 17,751. In Westmoreland County, most residents own their homes. Many retirees live in Westmoreland County and residents tend to lean conservative.",,,,,,,,0.27,0.73,,,,,,,,,,,,,,,0.12,0.07,0.07,0.11,0.1,0.12,0.16,0.25,0.07,-0.41666666666666663,0.12,-0.4,0.31,0.06896551724137945,0.34,0.2592592592592593,0.15,0.25,,,0,7,10,3,1,0.035,0.147,0.026000000000000002,0.64,0.06,0.02,0.01,0.0,0.26,0.0,0.01,0.5,0.5,0.24,0.19,0.2,0.26,0.11,0.29,0.29,0.23,0.2
0,https://www.niche.com/places-to-live/c/starr-county-tx/,B minus,B,B minus,C+,C minus,D+,A,A,B minus,C,B,"Starr County is located in Texas with a population of 64,078. In Starr County, most residents own their homes. Many families live in Starr County and residents tend to be liberal.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.19,0.14,0.11,0.13,0.12,0.11,0.08,0.11,0.03,-0.75,0.07,-0.6499999999999999,0.17,-0.4137931034482758,0.26,-0.03703703703703709,0.47,2.9166666666666665,,,,,,,,0.084,0.344,0.203,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.51,0.44,0.23,0.18,0.12,0.04,0.52,0.28,0.14,0.06
0,https://www.niche.com/places-to-live/c/merced-county-ca/,B minus,D minus,B+,B minus,A,C minus,A,C minus,A minus,A minus,B,"Merced County is located in California with a population of 271,382. In Merced County, most residents own their homes. Many families live in Merced County and residents tend to have moderate political views.",,,,,,,,0.48,0.52,,,,,,,,,,,,,,,0.16,0.14,0.11,0.15,0.12,0.11,0.1,0.11,0.05,-0.5833333333333333,0.09,-0.55,0.3,0.034482758620689724,0.25,-0.07407407407407418,0.31,1.5833333333333335,,,13,27,30,2,1,0.069,0.21100000000000002,0.159,0.28,0.6,0.02,0.07,0.0,0.03,0.0,0.0,0.5,0.5,0.22,0.21,0.23,0.25,0.09,0.33,0.32,0.22,0.14
0,https://www.niche.com/places-to-live/c/vermilion-county-il/,C+,C+,B+,B minus,B,B minus,B minus,A minus,B minus,B,B+,"Vermilion County is located in Illinois with a population of 77,563. In Vermilion County, most residents own their homes. Many families live in Vermilion County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.13,0.11,0.08,0.12,0.11,0.12,0.14,0.19,0.05,-0.5833333333333333,0.1,-0.5,0.33,0.13793103448275867,0.41,0.5185185185185184,0.12,0.0,,,,,,,,0.037000000000000005,0.187,0.013000000000000001,0.78,0.05,0.01,0.01,0.0,0.14,0.0,0.0,0.5,0.5,0.26,0.23,0.23,0.23,0.06,0.28,0.32,0.26,0.13
0,https://www.niche.com/places-to-live/c/pecos-county-tx/,C minus,B+,B minus,C+,A minus,B+,A minus,A minus,C,C,B+,"Pecos County is located in Texas with a population of 15,815. In Pecos County, most residents own their homes. Many families live in Pecos County and residents tend to be conservative.",,,,,,,,0.28,0.72,,,,,,,,,,,,,,,0.15,0.1,0.09,0.15,0.14,0.13,0.11,0.13,0.04,-0.6666666666666666,0.06,-0.7,0.23,-0.2068965517241378,0.36,0.33333333333333326,0.31,1.5833333333333335,,,,,,,,0.015,0.153,0.08800000000000001,0.25,0.69,0.01,0.01,0.0,0.03,0.0,0.01,0.57,0.43,0.2,0.25,0.19,0.3,0.07,0.29,0.33,0.23,0.15
0,https://www.niche.com/places-to-live/c/clarendon-county-sc/,C,B,C,B minus,A minus,C,B+,A minus,C,B+,C,"Clarendon County is located in South Carolina with a population of 33,957. In Clarendon County, most residents own their homes. Many retirees live in Clarendon County and residents tend to have moderate political views.",,,,,,,,0.23,0.77,,,,,,,,,,,,,,,0.11,0.09,0.09,0.11,0.1,0.12,0.15,0.23,0.06,-0.5,0.09,-0.55,0.27,-0.06896551724137923,0.37,0.37037037037037024,0.22,0.8333333333333335,,,0,0,1,1,0,0.057999999999999996,0.228,0.013999999999999999,0.48,0.03,0.01,0.01,0.0,0.47,0.0,0.0,0.49,0.51,0.35,0.2,0.21,0.2,0.05,0.38,0.32,0.21,0.1
0,https://www.niche.com/places-to-live/c/paulding-county-oh/,B minus,B+,B,B,C+,B+,B minus,A minus,C minus,B,C+,"Paulding County is located in Ohio with a population of 18,809. In Paulding County, most residents own their homes. Many families live in Paulding County and residents tend to be conservative.",,,,,,,,0.21,0.79,,,,,,,,,,,,,,,0.13,0.11,0.07,0.11,0.11,0.13,0.15,0.18,0.04,-0.6666666666666666,0.11,-0.45000000000000007,0.27,-0.06896551724137923,0.48,0.7777777777777777,0.1,-0.16666666666666663,,,0,2,2,1,0,0.025,0.1,0.008,0.93,0.05,0.01,0.0,0.0,0.01,0.0,0.0,0.5,0.5,0.19,0.22,0.26,0.28,0.05,0.27,0.32,0.26,0.15
0,https://www.niche.com/places-to-live/c/barry-county-mi/,B,B,B+,B,C,B+,C minus,B+,B,B+,C,"Barry County is located in Michigan with a population of 60,540. In Barry County, most residents own their homes. Many families live in Barry County and residents tend to be conservative.",,,,,,,,0.16,0.84,,,,,,,,,,,,,,,0.12,0.11,0.08,0.11,0.12,0.14,0.16,0.18,0.06,-0.5,0.15,-0.2500000000000001,0.34,0.1724137931034484,0.38,0.40740740740740744,0.07,-0.41666666666666663,,,1,0,0,0,0,0.028999999999999998,0.078,0.009000000000000001,0.94,0.03,0.01,0.01,0.0,0.01,0.0,0.0,0.5,0.5,0.15,0.18,0.25,0.32,0.1,0.24,0.3,0.28,0.18
0,https://www.niche.com/places-to-live/c/barton-county-mo/,C+,B,C,B minus,C+,B,B minus,A,C+,B minus,B minus,"Barton County is located in Missouri with a population of 11,797. In Barton County, most residents own their homes. Many retirees live in Barton County and residents tend to be conservative.",,,,,,,,0.3,0.7,,,,,,,,,,,,,,,0.12,0.12,0.08,0.1,0.12,0.12,0.15,0.2,0.07,-0.41666666666666663,0.13,-0.35,0.26,-0.10344827586206884,0.41,0.5185185185185184,0.13,0.08333333333333348,,,,,,,,0.042,0.204,0.006999999999999999,0.92,0.02,0.03,0.0,0.0,0.0,0.0,0.02,0.49,0.51,0.28,0.23,0.22,0.2,0.08,0.32,0.34,0.21,0.13
0,https://www.niche.com/places-to-live/c/thomas-county-ks/,C+,B+,B,C,C+,A minus,C+,A minus,C+,D,A,"Thomas County is located in Kansas with a population of 7,810. In Thomas County, most residents own their homes. Many young professionals live in Thomas County and residents tend to be conservative.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.13,0.09,0.13,0.13,0.11,0.11,0.14,0.16,0.06,-0.5,0.16,-0.20000000000000007,0.44,0.517241379310345,0.26,-0.03703703703703709,0.07,-0.41666666666666663,,,0,0,1,0,0,0.012,0.11699999999999999,0.038,0.9,0.07,0.0,0.01,0.0,0.02,0.0,0.0,0.48,0.52,0.23,0.14,0.24,0.32,0.06,0.3,0.3,0.27,0.14
0,https://www.niche.com/places-to-live/c/hawaii-county-hi/,C+,D minus,B,B minus,A+,B minus,C minus,D+,A,A minus,B,"Hawaii County is located in Hawaii with a population of 199,459. In Hawaii County, most residents own their homes. Many families and young professionals live in Hawaii County and residents tend to be liberal.",,,,,,,,0.32,0.68,,,,,,,,,,,,,,,0.12,0.1,0.07,0.12,0.12,0.12,0.15,0.2,0.1,-0.16666666666666663,0.2,0.0,0.33,0.13793103448275867,0.3,0.11111111111111094,0.08,-0.33333333333333326,,,32,17,7,0,1,0.036000000000000004,0.154,0.065,0.3,0.13,0.23,0.22,0.0,0.01,0.11,0.0,0.5,0.5,0.22,0.17,0.2,0.29,0.13,0.26,0.31,0.25,0.18
0,https://www.niche.com/places-to-live/c/cullman-county-al/,B+,B+,C+,B,C+,B minus,B minus,A minus,C+,B minus,C+,"Cullman County is located in Alabama with a population of 82,853. In Cullman County, most residents own their homes. Many families live in Cullman County and residents tend to be conservative.",,,,,,,,0.25,0.75,,,,,,,,,,,,,,,0.12,0.11,0.08,0.12,0.12,0.13,0.13,0.18,0.05,-0.5833333333333333,0.09,-0.55,0.34,0.1724137931034484,0.34,0.2592592592592593,0.18,0.5,,,10,9,1,2,3,0.027999999999999997,0.149,0.016,0.92,0.04,0.02,0.0,0.0,0.01,0.0,0.0,0.49,0.51,0.26,0.24,0.22,0.22,0.06,0.3,0.35,0.24,0.11
0,https://www.niche.com/places-to-live/c/decatur-county-ia/,C+,B,B,B minus,C+,B+,C+,A minus,C minus,C+,B,"Decatur County is located in Iowa with a population of 7,979. In Decatur County, most residents own their homes. Many young professionals and retirees live in Decatur County and residents tend to be conservative.",,,,,,,,0.33,0.67,,,,,,,,,,,,,,,0.13,0.09,0.18,0.09,0.09,0.1,0.13,0.2,0.11,-0.08333333333333326,0.14,-0.29999999999999993,0.27,-0.06896551724137923,0.37,0.37037037037037024,0.11,-0.08333333333333326,,,,,,,,0.023,0.18,0.017,0.93,0.03,0.02,0.01,0.0,0.02,0.0,0.0,0.5,0.5,0.29,0.22,0.25,0.21,0.04,0.37,0.31,0.23,0.1
